address,auction_date,auction_result,base_price_eur,codice,final_offer_eur,lot_id,source_pdf,surface_sqm,winner
SAN DONATO MILANE VIA ANGELO MORO '27.D A,21 Febbraio 2019,NON OPTATO,75226.0,16540094,0.0,040/19,esito-21febbraio19.pdf,,
SAN DONATO MILANE VIA ANGELO MORO '27.D B,21 Febbraio 2019,AGGIUDICATA,101714.0,16540096,102000.0,041/19,esito-21febbraio19.pdf,,D.T.F.
RHO VIA ALDO MORO '11 A,21 Febbraio 2019,ASTA DESERTA,64960.0,16640026,0.0,042/19,esito-21febbraio19.pdf,,
RHO VIA ALDO MORO '11 B,21 Febbraio 2019,ASTA DESERTA,63104.0,16640034,0.0,043/19,esito-21febbraio19.pdf,,
MILANO VIA BELTRAME CRISTIANI '21,21 Febbraio 2019,AGGIUDICATA,159384.0,70590534,268889.0,044/19,esito-21febbraio19.pdf,,Y.X.
71025148 MILANO VIA CAMILLO GIUSSANI '17,21 Febbraio 2019,AGGIUDICATA,119580.0,71020148,177000.0,045/19,esito-21febbraio19.pdf,,A.M.N.B.K.
71025930 MILANO VIA PATERNO' '7,21 Febbraio 2019,AGGIUDICATA,163356.0,71020730,195160.0,046/19,esito-21febbraio19.pdf,,M.F.M.
PIOLTELLO VIA GALILEO GALILEI '49,21 Febbraio 2019,ASTA DESERTA,132704.0,71460088,0.0,047/19,esito-21febbraio19.pdf,,
MILANO VIA VAL LAGARINA '87,21 Febbraio 2019,AGGIUDICATA,118320.0,96120336,128000.0,048/19,esito-21febbraio19.pdf,,T.H.S.R.S.
SESTO SAN GIOVANNI VIA SAVONA '80,21 Febbraio 2019,AGGIUDICATA,89623.0,99690079,100000.0,049/19,esito-21febbraio19.pdf,,H.E.H.E.
MILANO PIAZZA PREALPI '4,17 Febbraio 2022,AGGIUDICATA,73200.0,00230926,156600.0,001/22,esito-17febbraio2022.pdf,,P.M.
MILANO VIA ILLIRICO '3 A,17 Febbraio 2022,AGGIUDICATA,71706.0,00410538,103635.0,002/22,esito-17febbraio2022.pdf,,C.F.
MILANO VIA ILLIRICO '3 B,17 Febbraio 2022,AGGIUDICATA,74518.0,00410584,172760.0,003/22,esito-17febbraio2022.pdf,,P.I.-.V.P.
MILANO VIA JACOPINO DA TRADATE '7,17 Febbraio 2022,AGGIUDICATA,117806.0,00460410,210000.0,004/22,esito-17febbraio2022.pdf,,H.X.
MILANO VIALE OMERO '19,17 Febbraio 2022,AGGIUDICATA,64904.0,00470486,91000.0,005/22,esito-17febbraio2022.pdf,,S.N.A.A.
MILANO VIALE UNGHERIA '21.4,17 Febbraio 2022,AGGIUDICATA,94424.0,00550204,155750.0,006/22,esito-17febbraio2022.pdf,,G.W.W.B.
MILANO VIA GIACOMO QUARENGHI '32,17 Febbraio 2022,AGGIUDICATA,131040.0,00571987,241000.0,007/22,esito-17febbraio2022.pdf,,M.M.A.
MILANO VIA DEGLI IPPOCASTANI '4,17 Febbraio 2022,AGGIUDICATA,114188.0,00652348,165650.0,008/22,esito-17febbraio2022.pdf,,Z.B.R.G.-.Z.R.R.G.
MILANO VIA APPENNINI '37,17 Febbraio 2022,AGGIUDICATA,91980.0,00721960,176888.0,009/22,esito-17febbraio2022.pdf,,F.M.
CORSICO VIA EUGENIO CURIEL '29 A,17 Febbraio 2022,AGGIUDICATA,65711.0,00740343,98500.0,010/22,esito-17febbraio2022.pdf,,Z.O.S.S.
CORSICO VIA EUGENIO CURIEL '29 B,17 Febbraio 2022,AGGIUDICATA,80646.0,00740354,139980.0,011/22,esito-17febbraio2022.pdf,,Z.G.
MILANO VIA ENRICO DE NICOLA '20,17 Febbraio 2022,AGGIUDICATA,71610.0,00750015,126100.0,012/22,esito-17febbraio2022.pdf,,S.M.N.M.A.
MILANO VIA ENRICO DE NICOLA '30,17 Febbraio 2022,AGGIUDICATA,99330.0,00750085,170050.0,013/22,esito-17febbraio2022.pdf,,B.R.M.M.
MILANO VIA AGOSTINO DE PRETIS '9,17 Febbraio 2022,AGGIUDICATA,120120.0,00750275,186880.0,014/22,esito-17febbraio2022.pdf,,H.F.
MILANO VIA AGOSTINO DE PRETIS '123,17 Febbraio 2022,AGGIUDICATA,83160.0,00750570,136250.0,015/22,esito-17febbraio2022.pdf,,F.S.S.A.
MILANO VIA ENRICO DE NICOLA '4,17 Febbraio 2022,AGGIUDICATA,100485.0,00750806,175740.0,016/22,esito-17febbraio2022.pdf,,A.M.M.L.
MILANO VIA AGOSTINO DE PRETIS '85,17 Febbraio 2022,AGGIUDICATA,100485.0,00751146,165100.0,017/22,esito-17febbraio2022.pdf,,S.S.E.A.
LEGNANO VIA BRENNERO '6 A,17 Febbraio 2022,ASTA DESERTA,67760.0,02070169,0.0,018/22,esito-17febbraio2022.pdf,,
LEGNANO VIA BRENNERO '6 B,17 Febbraio 2022,ASTA DESERTA,58520.0,02070189,0.0,019/22,esito-17febbraio2022.pdf,,
LEGNANO VIA PADRE SECCHI '135 A,17 Febbraio 2022,ASTA DESERTA,79695.0,70000010,0.0,020/22,esito-17febbraio2022.pdf,,
LEGNANO VIA PADRE SECCHI '135 B,17 Febbraio 2022,AGGIUDICATA,65142.0,70000013,66000.0,021/22,esito-17febbraio2022.pdf,,A.Z.-.M.A.A.
PADERNO DUGNANO VIA AURORA '12 A,17 Febbraio 2022,ASTA NULLA,84875.0,70410008,0.0,022/22,esito-17febbraio2022.pdf,,
PADERNO DUGNANO VIA AURORA '12 B,17 Febbraio 2022,AGGIUDICATA,124250.0,70410013,125250.0,023/22,esito-17febbraio2022.pdf,,A.A.G.F.
PADERNO DUGNANO VIA AURORA '12 C,17 Febbraio 2022,ASTA NULLA,101500.0,70410034,0.0,024/22,esito-17febbraio2022.pdf,,
MILANO VIA RAFFAELLO GIOLLI '25,17 Febbraio 2022,AGGIUDICATA,186200.0,70590598,322000.0,025/22,esito-17febbraio2022.pdf,,W.Q.
MILANO VIA CARLO MARX '4,17 Febbraio 2022,AGGIUDICATA,154318.0,70670315,197911.92,026/22,esito-17febbraio2022.pdf,,H.G.F.
70672391 MILANO VIA BENJAMIN CONSTANT '2,17 Febbraio 2022,AGGIUDICATA,128744.0,70670391,170000.0,027/22,esito-17febbraio2022.pdf,,H.M.
MILANO VIA CARLO MARX '26,17 Febbraio 2022,AGGIUDICATA,131936.0,70670764,154000.0,028/22,esito-17febbraio2022.pdf,,Y.G.
70672799 MILANO VIA FELICITE' ROBERT LAMENNAIS '13,17 Febbraio 2022,AGGIUDICATA,158194.0,70670799,201000.0,029/22,esito-17febbraio2022.pdf,,W.S.
71025336 MILANO VIA CAMILLO GIUSSANI '22,17 Febbraio 2022,AGGIUDICATA,150366.0,71020336,201100.0,030/22,esito-17febbraio2022.pdf,,P.S.
71025660 MILANO VIA PATERNO' '14,17 Febbraio 2022,AGGIUDICATA,129048.0,71020860,201100.0,031/22,esito-17febbraio2022.pdf,,H.M.H.N.
SAN DONATO MILANE VIA FELICE MARITANO '10.B,17 Febbraio 2022,AGGIUDICATA,146858.0,71220079,161800.0,032/22,esito-17febbraio2022.pdf,,G.R.
MILANO VIA SAN GIUSTO '37,17 Febbraio 2022,AGGIUDICATA,83200.0,92790050,131109.0,033/22,esito-17febbraio2022.pdf,,S.C.B.
CERRO MAGGIORE VIA FELICE GAIO '14,17 Febbraio 2022,ASTA DESERTA,46655.0,94640101,0.0,034/22,esito-17febbraio2022.pdf,,
MILANO VIA URUGUAY '32,17 Febbraio 2022,AGGIUDICATA,108360.0,99350149,183000.0,035/22,esito-17febbraio2022.pdf,,S.H.D.H.
MILANO VIALE TIBALDI '70,18 Novembre 2021,AGGIUDICATA,129168.0,00250147,287000.0,218/21,esito-18novembre2021.pdf,,F.L.
MILANO VIA MARIOTTO ALBERTINELLI '9 A,18 Novembre 2021,AGGIUDICATA,46410.0,00342125,149700.0,219/21,esito-18novembre2021.pdf,,M.A.D.
MILANO VIA MARIOTTO ALBERTINELLI '9 B,18 Novembre 2021,AGGIUDICATA,44090.0,00342136,116000.0,220/21,esito-18novembre2021.pdf,,D.R.F.
MILANO VIA ILLIRICO '3 A,18 Novembre 2021,AGGIUDICATA,69160.0,00410547,192680.0,221/21,esito-18novembre2021.pdf,,P.A.
MILANO VIA ILLIRICO '3 B,18 Novembre 2021,AGGIUDICATA,67830.0,00410580,171216.0,222/21,esito-18novembre2021.pdf,,C.A.
MILANO VIA LORENTEGGIO '201,18 Novembre 2021,AGGIUDICATA,65000.0,00433757,135000.0,223/21,esito-18novembre2021.pdf,,S.E.S.T.
MILANO VIA MAC MAHON '119,18 Novembre 2021,AGGIUDICATA,66000.0,00440190,110000.0,224/21,esito-18novembre2021.pdf,,Z.J.
MILANO VIA CHIARI '5,18 Novembre 2021,AGGIUDICATA,115875.0,00460259,170000.0,225/21,esito-18novembre2021.pdf,,E.G.M.R.
MILANO VIA JACOPINO DA TRADATE '13,18 Novembre 2021,AGGIUDICATA,72000.0,00460799,141500.0,226/21,esito-18novembre2021.pdf,,E.K.
MILANO VIA CONSOLE MARCELLO '36,18 Novembre 2021,AGGIUDICATA,64125.0,00540022,101688.0,227/21,esito-18novembre2021.pdf,,Z.B.
MILANO VIA ORESTE SALOMONE '91,18 Novembre 2021,AGGIUDICATA,98384.0,00551184,173000.0,228/21,esito-18novembre2021.pdf,,L.X.
MILANO VIA LUIGI SORDELLO '10,18 Novembre 2021,AGGIUDICATA,64064.0,00551934,120550.0,229/21,esito-18novembre2021.pdf,,Z.F.
MILANO VIA ROMUALDO BONFADINI '94,18 Novembre 2021,AGGIUDICATA,89232.0,00553263,139200.0,230/21,esito-18novembre2021.pdf,,B.S.
MILANO VIA DEGLI IPPOCASTANI '6,18 Novembre 2021,AGGIUDICATA,75038.0,00652327,115000.0,231/21,esito-18novembre2021.pdf,,A.S.F.N.
MILANO VIA UGO BETTI '6,18 Novembre 2021,AGGIUDICATA,119900.0,00680400,181000.0,232/21,esito-18novembre2021.pdf,,W.X.
MILANO VIA FRANCESCO CILEA '16,18 Novembre 2021,AGGIUDICATA,73700.0,00720655,175350.0,233/21,esito-18novembre2021.pdf,,G.A.A.A.S.
CORSICO VIA EUGENIO CURIEL '18,18 Novembre 2021,AGGIUDICATA,85624.0,00740804,141100.0,234/21,esito-18novembre2021.pdf,,M.F.N.R.
CORSICO VIA EUGENIO CURIEL '40,18 Novembre 2021,AGGIUDICATA,84628.0,00741040,125790.0,235/21,esito-18novembre2021.pdf,,A.M.S.G.
CORSICO VIALE ITALIA '30,18 Novembre 2021,AGGIUDICATA,66906.0,00741337,121150.0,236/21,esito-18novembre2021.pdf,,F.A.K.B.W.
LEGNANO VIA BRENNERO '6,18 Novembre 2021,AGGIUDICATA,71400.0,02070124,71689.0,237/21,esito-18novembre2021.pdf,,B.A.
MILANO VIA DELLE GENZIANE '3,18 Novembre 2021,AGGIUDICATA,78789.0,09010107,188830.0,238/21,esito-18novembre2021.pdf,,D.G.C.
PIEVE EMANUELE VIA GIOVANNI SEBASTIANO BACH '3,18 Novembre 2021,AGGIUDICATA,85800.0,09030252,90050.0,239/21,esito-18novembre2021.pdf,,O.M.
PIEVE EMANUELE VIA GIOACCHINO ROSSINI '14,18 Novembre 2021,AGGIUDICATA,96525.0,09030456,105330.0,240/21,esito-18novembre2021.pdf,,R.F.Z.R.
70592112 MILANO VIA BELTRAME CRISTIANI '15,18 Novembre 2021,AGGIUDICATA,192231.0,70590112,340700.0,241/21,esito-18novembre2021.pdf,,P.V.
MILANO VIA JAN SIBELIUS '6,18 Novembre 2021,AGGIUDICATA,139536.0,70590330,260700.0,242/21,esito-18novembre2021.pdf,,R.C.
MILANO VIA VAL LAGARINA '91,18 Novembre 2021,AGGIUDICATA,125063.0,96120330,155100.0,243/21,esito-18novembre2021.pdf,,M.I.M.A.
MILANO VIA GIOVANNI PASCOLI '2,28 Giugno 2018,AGGIUDICATA,98192.0,00160077,224100.0,116/18,esito-28giugno18.pdf,,M.M.
MILANO VIA GIOVANNI PASCOLI '4,28 Giugno 2018,AGGIUDICATA,62016.0,00160122,161800.0,117/18,esito-28giugno18.pdf,,Q.A.E.
MILANO VIALE ARGONNE '35,28 Giugno 2018,AGGIUDICATA,68734.0,00310375,151000.0,118/18,esito-28giugno18.pdf,,D.L.
MILANO PIAZZALE SELINUNTE '11,28 Giugno 2018,AGGIUDICATA,61798.0,00390211,106000.0,119/18,esito-28giugno18.pdf,,W.S.K.G.
MILANO VIA ORBETELLO '2,28 Giugno 2018,AGGIUDICATA,61440.0,00500155,75000.0,120/18,esito-28giugno18.pdf,,W.B.
MILANO VIA ORBETELLO '4,28 Giugno 2018,AGGIUDICATA,78720.0,00500248,102689.0,121/18,esito-28giugno18.pdf,,W.J.
MILANO VIA TEANO '36 A,28 Giugno 2018,AGGIUDICATA,85680.0,00510298,115000.0,122/18,esito-28giugno18.pdf,,X.C.
MILANO VIA TEANO '36 B,28 Giugno 2018,AGGIUDICATA,93744.0,00510323,155360.0,123/18,esito-28giugno18.pdf,,H.Y.
MILANO VIA VAL SABBIA '6,28 Giugno 2018,AGGIUDICATA,72828.0,00510398,100525.0,124/18,esito-28giugno18.pdf,,W.F.
MILANO PIAZZA CARDINALE PIETRO GASPARRI '4,28 Giugno 2018,AGGIUDICATA,64512.0,00510956,83000.0,125/18,esito-28giugno18.pdf,,K.M.
MILANO VIALE UNGHERIA '48,28 Giugno 2018,AGGIUDICATA,57970.0,00550911,85000.0,126/18,esito-28giugno18.pdf,,S.M.A.E.
MILANO VIALE UNGHERIA '4,28 Giugno 2018,AGGIUDICATA,66385.0,00551562,95000.0,127/18,esito-28giugno18.pdf,,F.M.S.M.
MILANO VIA DEGLI ONTANI '48,28 Giugno 2018,AGGIUDICATA,85888.0,00650287,86200.0,128/18,esito-28giugno18.pdf,,C.A.R.K.
MILANO VIA DEI SALICI '55,28 Giugno 2018,AGGIUDICATA,64416.0,00650475,64520.0,129/18,esito-28giugno18.pdf,,R.S.
MILANO VIA DEI SALICI '8,28 Giugno 2018,AGGIUDICATA,81984.0,00651910,83000.0,130/18,esito-28giugno18.pdf,,H.J.X.
MILANO VIA DEI SALICI '10,28 Giugno 2018,AGGIUDICATA,82960.0,00652214,85623.0,131/18,esito-28giugno18.pdf,,C.A.
00668054 MILANO VIA MICHELE SAPONARO '20,28 Giugno 2018,AGGIUDICATA,108434.0,00666239,145000.0,132/18,esito-28giugno18.pdf,,G.M.
00668117 MILANO VIA MICHELE SAPONARO '24,28 Giugno 2018,AGGIUDICATA,104996.0,00666409,112080.0,133/18,esito-28giugno18.pdf,,J.X.
ROZZANO VIA BETULLE '4,28 Giugno 2018,ASTA DESERTA,100192.0,00672685,0.0,134/18,esito-28giugno18.pdf,,
ROZZANO VIA LILLA' '3,28 Giugno 2018,ASTA DESERTA,84320.0,00673863,0.0,135/18,esito-28giugno18.pdf,,
ROZZANO VIA BIANCOSPINI '14,28 Giugno 2018,ASTA DESERTA,67456.0,00676540,0.0,136/18,esito-28giugno18.pdf,,
MILANO VIA ALESSANDRO LITTA MODIGNANI '113,28 Giugno 2018,AGGIUDICATA,82896.0,00690133,90500.0,137/18,esito-28giugno18.pdf,,C.P.D.P.
MILANO VIA ALESSANDRO LITTA MODIGNANI '107,28 Giugno 2018,AGGIUDICATA,88679.0,00690398,100200.0,138/18,esito-28giugno18.pdf,,X.X.
MILANO VIA ARTURO GRAF '38,28 Giugno 2018,AGGIUDICATA,68486.0,00700291,102360.0,139/18,esito-28giugno18.pdf,,S.A.Y.F.
MILANO VIA FILIPPO DE PISIS '29,28 Giugno 2018,AGGIUDICATA,67651.0,00700816,72000.0,140/18,esito-28giugno18.pdf,,Z.S.
MILANO VIA APPENNINI '37,28 Giugno 2018,AGGIUDICATA,58752.0,00721964,110990.0,141/18,esito-28giugno18.pdf,,H.X.
MILANO VIA FRANCESCO CILEA '126,28 Giugno 2018,AGGIUDICATA,87210.0,00722316,148901.0,142/18,esito-28giugno18.pdf,,W.F.
CORSICO VIA EUGENIO CURIEL '25,28 Giugno 2018,ASTA DESERTA,56058.0,00740316,0.0,143/18,esito-28giugno18.pdf,,
00758053 MILANO VIA AGOSTINO DE PRETIS '57,28 Giugno 2018,AGGIUDICATA,82964.0,00750663,91000.0,144/18,esito-28giugno18.pdf,,S.F.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '309,28 Giugno 2018,AGGIUDICATA,66402.0,02020142,91000.0,145/18,esito-28giugno18.pdf,,C.G.L.M.
SESTO SAN GIOVANNI VIA CATANIA '40,28 Giugno 2018,ASTA DESERTA,81328.0,03170035,0.0,146/18,esito-28giugno18.pdf,,
SESTO SAN GIOVANNI VIA CATANIA '50 A,28 Giugno 2018,ASTA DESERTA,81328.0,03170039,0.0,147/18,esito-28giugno18.pdf,,
SESTO SAN GIOVANNI VIA CATANIA '50 B,28 Giugno 2018,ASTA DESERTA,81328.0,03170054,0.0,148/18,esito-28giugno18.pdf,,
MILANO VIA LONGARONE '16,28 Giugno 2018,AGGIUDICATA,93636.0,70030144,98889.0,149/18,esito-28giugno18.pdf,,C.Y.
SESTO SAN GIOVANNI VIA FORLI' '74,28 Giugno 2018,ASTA DESERTA,53703.0,70160064,0.0,150/18,esito-28giugno18.pdf,,
GORGONZOLA VIA DEL PARCO '15 A,28 Giugno 2018,ASTA DESERTA,123008.0,70180001,0.0,151/18,esito-28giugno18.pdf,,
GORGONZOLA VIA DEL PARCO '15 B,28 Giugno 2018,ASTA DESERTA,122016.0,70180005,0.0,152/18,esito-28giugno18.pdf,,
70592846 MILANO VIA RAFFAELLO GIOLLI '24,28 Giugno 2018,AGGIUDICATA,145585.0,70590846,210110.0,153/18,esito-28giugno18.pdf,,F.Y.
MILANO VIA CAMILLO GIUSSANI '29,28 Giugno 2018,AGGIUDICATA,129571.0,71020260,158000.0,154/18,esito-28giugno18.pdf,,V.A.
71025659 MILANO VIA PATERNO' '14,28 Giugno 2018,AGGIUDICATA,121143.0,71020859,151000.0,155/18,esito-28giugno18.pdf,,S.F.
71025992 MILANO VIA PATERNO' '10,28 Giugno 2018,AGGIUDICATA,144076.0,71021192,176100.0,156/18,esito-28giugno18.pdf,,F.D.
LOCATE DI TRIULZI VIA GIUSEPPE DI VITTORIO '19.H,28 Giugno 2018,AGGIUDICATA,84211.0,71190070,84500.0,157/18,esito-28giugno18.pdf,,C.S.Y.
MILANO VIA VAL MALENCO '2,28 Giugno 2018,ASTA DESERTA,86864.0,95990102,0.0,158/18,esito-28giugno18.pdf,,
MILANO VIA VAL LAGARINA '87,28 Giugno 2018,ASTA DESERTA,114192.0,96120344,0.0,159/18,esito-28giugno18.pdf,,
MILANO VIA GIOVANNI PASCOLI '2,18 Febbraio 2021,AGGIUDICATA,72520.0,00160065,192000.0,001/21,esito-18febbraio2021.pdf,,L.X.
MILANO VIA DALMAZIO BIRAGO '4,18 Febbraio 2021,AGGIUDICATA,94905.0,00410151,223110.0,002/21,esito-18febbraio2021.pdf,,C.M.W.
MILANO VIA ILLIRICO '1,18 Febbraio 2021,AGGIUDICATA,77330.0,00410429,150216.0,003/21,esito-18febbraio2021.pdf,,C.A.-.A.
MILANO VIA ORESTE SALOMONE '91 A,18 Febbraio 2021,AGGIUDICATA,78100.0,00551114,116500.0,004/21,esito-18febbraio2021.pdf,,R.L.M.K.
MILANO VIA ORESTE SALOMONE '91 B,18 Febbraio 2021,AGGIUDICATA,96800.0,00551216,182000.0,005/21,esito-18febbraio2021.pdf,,H.M.F.M.
MILANO VIALE UNGHERIA '2,18 Febbraio 2021,AGGIUDICATA,73700.0,00551341,130000.0,006/21,esito-18febbraio2021.pdf,,R.A.R.M.
MILANO VIA DEGLI ONTANI '30,18 Febbraio 2021,AGGIUDICATA,82748.0,00650070,120100.0,007/21,esito-18febbraio2021.pdf,,E.A.S.K.
MILANO VIA ALESSANDRO LITTA MODIGNANI '109,18 Febbraio 2021,AGGIUDICATA,96075.0,00690462,142560.0,008/21,esito-18febbraio2021.pdf,,R.R.J.-.R.E.R.
MILANO VIA ARTURO GRAF '24,18 Febbraio 2021,AGGIUDICATA,66150.0,00700103,102999.0,009/21,esito-18febbraio2021.pdf,,Z.A.
MILANO VIA ARTURO GRAF '32,18 Febbraio 2021,AGGIUDICATA,64260.0,00700232,96100.0,010/21,esito-18febbraio2021.pdf,,S.J.
MILANO VIA ARTURO GRAF '36,18 Febbraio 2021,AGGIUDICATA,66150.0,00700263,91200.0,011/21,esito-18febbraio2021.pdf,,F.C.
MILANO VIA ARTURO GRAF '44,18 Febbraio 2021,AGGIUDICATA,66150.0,00700410,128100.0,012/21,esito-18febbraio2021.pdf,,D.T.
MILANO VIA ARTURO GRAF '60,18 Febbraio 2021,AGGIUDICATA,79380.0,00700528,125050.0,013/21,esito-18febbraio2021.pdf,,S.N.N.B.M.
MILANO VIA APPENNINI '1,18 Febbraio 2021,AGGIUDICATA,94600.0,00720276,150020.0,014/21,esito-18febbraio2021.pdf,,L.F.
MILANO VIA ENRICO FALCK '41,18 Febbraio 2021,AGGIUDICATA,99000.0,00720379,168181.8,015/21,esito-18febbraio2021.pdf,,J.T.
MILANO VIA FRANCESCO CILEA '44,18 Febbraio 2021,AGGIUDICATA,95700.0,00720960,178888.8,016/21,esito-18febbraio2021.pdf,,B.J.
MILANO VIA APPENNINI '43,18 Febbraio 2021,AGGIUDICATA,97900.0,00721906,195000.0,017/21,esito-18febbraio2021.pdf,,Z.B.
MILANO VIA FRANCESCO CILEA '154,18 Febbraio 2021,AGGIUDICATA,83600.0,00722135,132200.0,018/21,esito-18febbraio2021.pdf,,F.D.M.
MILANO VIA ENRICO DE NICOLA '24,18 Febbraio 2021,AGGIUDICATA,121958.0,00750035,163000.0,019/21,esito-18febbraio2021.pdf,,A.I.F.D.N.
MILANO VIA AGOSTINO DE PRETIS '105,18 Febbraio 2021,AGGIUDICATA,76073.0,00750428,116600.0,020/21,esito-18febbraio2021.pdf,,H.S.
MILANO VIA ENRICO DE NICOLA '14,18 Febbraio 2021,AGGIUDICATA,74865.0,00750895,95000.0,021/21,esito-18febbraio2021.pdf,,K.E.
MILANO VIA AGOSTINO DE PRETIS '29,18 Febbraio 2021,AGGIUDICATA,103845.0,00751285,150578.0,022/21,esito-18febbraio2021.pdf,,L.S.
MILANO VIA AGOSTINO DE PRETIS '41,18 Febbraio 2021,AGGIUDICATA,125580.0,00751377,161500.0,023/21,esito-18febbraio2021.pdf,,T.H.W.M.
LEGNANO VIA BRENNERO '6,18 Febbraio 2021,AGGIUDICATA,33915.0,02070157,34000.0,024/21,esito-18febbraio2021.pdf,,R.M.A.A.
CASSANO D'ADDA VIA LEONARDO DA VINCI '37,18 Febbraio 2021,AGGIUDICATA,51408.0,05450186,52110.0,025/21,esito-18febbraio2021.pdf,,C.X.
ABBIATEGRASSO VIA GINIBISSA '53,18 Febbraio 2021,AGGIUDICATA,69020.0,70190005,83450.0,026/21,esito-18febbraio2021.pdf,,H.A.
PADERNO DUGNANO VIA AURORA '12,18 Febbraio 2021,ASTA DESERTA,96600.0,70410100,0.0,027/21,esito-18febbraio2021.pdf,,
MILANO VIA CAMILLO GIUSSANI '17,18 Febbraio 2021,AGGIUDICATA,131100.0,71020158,185000.0,028/21,esito-18febbraio2021.pdf,,S.R.D.B.
71025205 MILANO VIA CAMILLO GIUSSANI '23,18 Febbraio 2021,AGGIUDICATA,167661.0,71020205,226000.0,029/21,esito-18febbraio2021.pdf,,M.H.S.H.
MILANO VIA GIOVANNI PASCOLI '2,6 Ottobre 2016,AGGIUDICATA,88704.0,00160086,156730.0,269/16,esito-06ottobre16.pdf,,F.S.
MILANO VIA GIOVANNI PASCOLI '4,6 Ottobre 2016,AGGIUDICATA,103488.0,00160120,180520.0,270/16,esito-06ottobre16.pdf,,P.R.
MILANO VIALE TIBALDI '66,6 Ottobre 2016,AGGIUDICATA,61402.0,00250039,91110.0,271/16,esito-06ottobre16.pdf,,C.F.
MILANO VIALE TIBALDI '70,6 Ottobre 2016,AGGIUDICATA,61402.0,00250163,88666.0,272/16,esito-06ottobre16.pdf,,G.S.A.E.
MILANO VIALE TIBALDI '74 A,6 Ottobre 2016,AGGIUDICATA,130291.0,00251120,239700.0,273/16,esito-06ottobre16.pdf,,B.G.M.
MILANO VIALE TIBALDI '74 B,6 Ottobre 2016,AGGIUDICATA,106330.0,00251167,201099.9,274/16,esito-06ottobre16.pdf,,B.M.
MILANO VIA GIOSUE' BORSI '18,6 Ottobre 2016,AGGIUDICATA,116006.0,00300922,230410.0,275/16,esito-06ottobre16.pdf,,G.A.
MILANO VIA ILLIRICO '3 A,6 Ottobre 2016,AGGIUDICATA,64638.0,00410517,85760.0,276/16,esito-06ottobre16.pdf,,F.E.
MILANO VIA ILLIRICO '3 B,6 Ottobre 2016,AGGIUDICATA,76608.0,00410605,93688.0,277/16,esito-06ottobre16.pdf,,P.G.L.
MILANO VIA ORBETELLO '4,6 Ottobre 2016,ASTA DESERTA,68486.0,00500272,0.0,278/16,esito-06ottobre16.pdf,,
MILANO VIALE UNGHERIA '21.2 A,6 Ottobre 2016,AGGIUDICATA,65208.0,00550016,81300.0,279/16,esito-06ottobre16.pdf,,M.A.
MILANO VIALE UNGHERIA '21.2 B,6 Ottobre 2016,AGGIUDICATA,52338.0,00550038,55750.0,280/16,esito-06ottobre16.pdf,,F.M.
MILANO VIALE UNGHERIA '21.2 C,6 Ottobre 2016,AGGIUDICATA,53196.0,00550083,58150.0,281/16,esito-06ottobre16.pdf,,M.A.
MILANO VIALE UNGHERIA '21.2 D,6 Ottobre 2016,AGGIUDICATA,53082.0,00550097,60100.0,282/16,esito-06ottobre16.pdf,,S.N.
MILANO VIALE UNGHERIA '21.4 A,6 Ottobre 2016,AGGIUDICATA,63492.0,00550239,103850.0,283/16,esito-06ottobre16.pdf,,C.M.
MILANO VIALE UNGHERIA '21.4 B,6 Ottobre 2016,AGGIUDICATA,53196.0,00550279,65500.0,284/16,esito-06ottobre16.pdf,,A.G.
MILANO VIALE UNGHERIA '46 A,6 Ottobre 2016,AGGIUDICATA,65208.0,00550718,70000.0,285/16,esito-06ottobre16.pdf,,K.Y.
MILANO VIALE UNGHERIA '46 B,6 Ottobre 2016,AGGIUDICATA,48906.0,00550760,57500.0,286/16,esito-06ottobre16.pdf,,A.M.T.
MILANO VIALE UNGHERIA '46 C,6 Ottobre 2016,AGGIUDICATA,50622.0,00550886,56000.0,287/16,esito-06ottobre16.pdf,,C.A.
MILANO VIALE UNGHERIA '2 A,6 Ottobre 2016,AGGIUDICATA,80538.0,00551366,84320.0,288/16,esito-06ottobre16.pdf,,G.M.-.C.C.
MILANO VIALE UNGHERIA '2 B,6 Ottobre 2016,AGGIUDICATA,66810.0,00551387,71811.0,289/16,esito-06ottobre16.pdf,,I.S.
MILANO VIALE UNGHERIA '4 A,6 Ottobre 2016,ASTA DESERTA,97011.0,00551507,0.0,290/16,esito-06ottobre16.pdf,,
MILANO VIALE UNGHERIA '4 B,6 Ottobre 2016,AGGIUDICATA,58573.0,00551565,62200.0,291/16,esito-06ottobre16.pdf,,K.O.
MILANO VIALE UNGHERIA '4 C,6 Ottobre 2016,AGGIUDICATA,63149.0,00551567,67020.0,292/16,esito-06ottobre16.pdf,,D.L.
MILANO VIALE UNGHERIA '4 D,6 Ottobre 2016,AGGIUDICATA,92435.0,00551581,102520.0,293/16,esito-06ottobre16.pdf,,M.P.I.
MILANO VIA ROMUALDO BONFADINI '98 A,6 Ottobre 2016,AGGIUDICATA,54912.0,00551850,65100.0,294/16,esito-06ottobre16.pdf,,G.P.
MILANO VIA ROMUALDO BONFADINI '98 B,6 Ottobre 2016,AGGIUDICATA,48048.0,00553235,57000.0,295/16,esito-06ottobre16.pdf,,S.M.
