base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,source_url,street_number,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,auction_date,surface_sqm,data_source,latitude,longitude
,,,,,,042/15,,,,,,,ASTA DESERTA,58612.0,700057.0,0.0,esito-18febbraio15.pdf,,MILANO VIA ARTURO GRAF '18,18 Febbraio 2015,,pdf_only,45.5127029,9.1389787
,,,,,,042/16,,,,,,,ASTA DESERTA,42507.0,5240011.0,0.0,esito-11febbraio16.pdf,,TRUCCAZZANO VIA SAN GIOVANNI BOSCO '13,11 Febbraio 2016,,pdf_only,45.4863473,9.4707137
,,,,,,042/17,,,,,,,AGGIUDICATA,158859.0,71020930.0,170100.0,esito-08marzo17.pdf,A.D.E.A.C.,71026130 MILANO VIA PATERNO' '18,8 Marzo 2017,,pdf_only,45.4385278,9.140323
,,,,,,042/18,,,,,,,AGGIUDICATA,62496.0,510844.0,80100.0,esito-12aprile18.pdf,H.B.,MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 A,12 Aprile 2018,,pdf_only,45.5262361,9.1637844
,,,,,,042/19,,,,,,,ASTA DESERTA,64960.0,16640026.0,0.0,esito-21febbraio19.pdf,,RHO VIA ALDO MORO '11 A,21 Febbraio 2019,,pdf_only,45.5363089,9.025249
78100.0,UOG3,MILANO,G,True,,042/21,PIENA PROP.,ALLOGGIO,2.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'11,AGGIUDICATA,78100.0,720400.0,133333.0,esito-18marzo2021.pdf,A.A.,VIA ENRICO FALCK,18 Marzo 2021,71.0,wayback,45.498361,9.1046851
,,,,,,042/22,,,,,,,AGGIUDICATA,81920.0,500314.0,131500.0,esito-17marzo2022.pdf,T.L.,MILANO VIA NARNI '1,17 Marzo 2022,,pdf_only,45.5032772,9.2460118
,,,,,,042/23,,,,,,,ASTA DESERTA,60083.0,70000065.0,0.0,esito-6aprile2023.pdf,,LEGNANO VIA CINQUE GIORNATE '10,6 Aprile 2023,,pdf_only,45.6028381,8.9399271
,,,,,,042/24,,,,,,,AGGIUDICATA,98260.0,570265.0,203000.0,esito-11aprile2024.pdf,G.X.,MILANO VIA LUIGI CHIARELLI '2,11 Aprile 2024,68.0,pdf_only,45.4928295,9.1220252
117683.0,UOG2,MILANO,D,True,,042/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'6,AGGIUDICATA,117683.0,652303.0,136480.0,esito-3aprile2025.pdf,J.P.E.V.,VIA DEGLI IPPOCASTANI,3 Aprile 2025,71.0,wayback,45.4523281,9.084994
,,,,,,042/26,,,,,,,AGGIUDICATA,165585.0,720066.0,182000.0,esito-16aprile2026.pdf,H.L.,MILANO VIA APPENNINI '23,16 Aprile 2026,83.0,pdf_only,45.500834,9.1062412
,,,,,,043/15,,,,,,,AGGIUDICATA,90105.0,700604.0,101200.0,esito-18febbraio15.pdf,M.D.,MILANO VIA FILIPPO DE PISIS '11,18 Febbraio 2015,,pdf_only,45.5114989,9.1392424
,,,,,,043/16,,,,,,,ASTA DESERTA,38730.0,5260012.0,0.0,esito-11febbraio16.pdf,,GORGONZOLA VIA CRISTOFORO COLOMBO '14,11 Febbraio 2016,,pdf_only,45.529684,9.3985761
,,,,,,043/17,,,,,,,ASTA DESERTA,138065.0,71020997.0,0.0,esito-08marzo17.pdf,,71026297 MILANO VIA ALBERTO PEPERE '3,8 Marzo 2017,,pdf_only,45.4398738,9.1385972
,,,,,,043/18,,,,,,,AGGIUDICATA,62496.0,510870.0,75000.0,esito-12aprile18.pdf,M.S.M.R.,MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 B,12 Aprile 2018,,pdf_only,45.5261694,9.1611954
,,,,,,043/19,,,,,,,ASTA DESERTA,63104.0,16640034.0,0.0,esito-21febbraio19.pdf,,RHO VIA ALDO MORO '11 B,21 Febbraio 2019,,pdf_only,45.5363089,9.025249
105600.0,UOG3,MILANO,F,True,,043/21,PIENA PROP.,ALLOGGIO,3.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'136,AGGIUDICATA,105600.0,722393.0,177281.1,esito-18marzo2021.pdf,S.S.,VIA FRANCESCO CILEA,18 Marzo 2021,96.0,wayback,45.5027358,9.0946361
,,,,,,043/22,,,,,,,AGGIUDICATA,96788.0,650058.0,120000.0,esito-17marzo2022.pdf,A.R.,MILANO VIA DEGLI ONTANI '30,17 Marzo 2022,,pdf_only,45.4543484,9.0790826
,,,,,,043/23,,,,,,,AGGIUDICATA,115519.0,70030137.0,182200.0,esito-6aprile2023.pdf,Z.C.,MILANO VIA LONGARONE '16,6 Aprile 2023,,pdf_only,45.519245,9.1370559
,,,,,,043/24,,,,,,,AGGIUDICATA,186756.0,580850.0,231899.0,esito-11aprile2024.pdf,H.J.-.M.M.,MILANO VIA GIUSEPPE CAROZZI '5,11 Aprile 2024,93.0,pdf_only,45.4557448,9.1182366
175995.0,UOG1,MILANO,G,True,,043/25,PIENA PROP.,ALLOGGIO,4.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'38,NULLA,175995.0,667454.0,0.0,esito-3aprile2025.pdf,,VIA MICHELE SAPONARO,3 Aprile 2025,122.0,wayback,45.4059408,9.172390799999999
,,,,,,043/26,,,,,,,AGGIUDICATA,169575.0,720794.0,230000.0,esito-16aprile2026.pdf,A.H.M.,MILANO VIA FRANCESCO CILEA '34,16 Aprile 2026,85.0,pdf_only,45.4956315,9.105615
,,,,,,044/15,,,,,,,ASTA DESERTA,58612.0,700805.0,0.0,esito-18febbraio15.pdf,,MILANO VIA FILIPPO DE PISIS '27,18 Febbraio 2015,,pdf_only,45.5114989,9.1392424
,,,,,,044/16,,,,,,,AGGIUDICATA,43242.0,15890001.0,44600.0,esito-11febbraio16.pdf,A.L.,PREGNANA MILANESE VIA GIOVANNI PASCOLI '10,11 Febbraio 2016,,pdf_only,45.5141569,9.0081363
,,,,,,044/17,,,,,,,AGGIUDICATA,112572.0,71030762.0,136517.0,esito-08marzo17.pdf,C.V.K.,71035034 MILANO VIA VITERBO '41,8 Marzo 2017,,pdf_only,45.4556517,9.1057662
,,,,,,044/18,,,,,,,AGGIUDICATA,77616.0,511211.0,98010.0,esito-12aprile18.pdf,L.X.,MILANO VIA COMASINA '57,12 Aprile 2018,,pdf_only,45.5235042,9.1667746
,,,,,,044/19,,,,,,,AGGIUDICATA,159384.0,70590534.0,268889.0,esito-21febbraio19.pdf,Y.X.,MILANO VIA BELTRAME CRISTIANI '21,21 Febbraio 2019,,pdf_only,45.5230111,9.205139
68698.0,UOGR,CORSICO,G,True,,044/21,PIENA PROP.,ALLOGGIO,2.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'24,AGGIUDICATA,68698.0,740931.0,92200.0,esito-18marzo2021.pdf,A.S.A.M.,VIA EUGENIO CURIEL,18 Marzo 2021,69.0,wayback,45.4400077,9.094439999999999
,,,,,,044/22,,,,,,,AGGIUDICATA,95700.0,650086.0,135000.0,esito-17marzo2022.pdf,B.I.,MILANO VIA DEGLI ONTANI '34,17 Marzo 2022,,pdf_only,45.4545448,9.0781892
,,,,,,044/23,,,,,,,AGGIUDICATA,76997.0,70270015.0,77200.0,esito-6aprile2023.pdf,A.E.M.K.,LEGNANO VIA CINQUE GIORNATE '20,6 Aprile 2023,,pdf_only,45.6028381,8.9399271
,,,,,,044/24,,,,,,,AGGIUDICATA,100130.0,620403.0,135000.0,esito-11aprile2024.pdf,K.Y.,MILANO VIA CONCILIO VATICANO II '2,11 Aprile 2024,68.0,pdf_only,45.5127581,9.1475663
151110.0,UOG3,MILANO,C,True,,044/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'55,AGGIUDICATA,151110.0,682401.0,232898.0,esito-3aprile2025.pdf,D.X.,VIA UGO BETTI,3 Aprile 2025,92.0,wayback,45.4924378,9.108884699999999
,,,,,,044/26,,,,,,,AGGIUDICATA,173565.0,721741.0,218200.0,esito-16aprile2026.pdf,F.G.,MILANO VIA APPENNINI '71,16 Aprile 2026,87.0,pdf_only,45.502408,9.1043449
,,,,,,045/15,,,,,,,AGGIUDICATA,66240.0,720412.0,92290.0,esito-18febbraio15.pdf,S.S.,MILANO VIA ENRICO FALCK '9,18 Febbraio 2015,,pdf_only,45.4982946,9.1049003
,,,,,,045/16,,,,,,,ASTA DESERTA,75392.0,16410018.0,0.0,esito-11febbraio16.pdf,,COLOGNO MONZESE VIA PABLO NERUDA '5 A,11 Febbraio 2016,,pdf_only,45.531083,9.2881009
,,,,,,045/17,,,,,,,ASTA DESERTA,167988.0,71030936.0,0.0,esito-08marzo17.pdf,,71035617 MILANO VIA LUCCA '36,8 Marzo 2017,,pdf_only,45.4552789,9.1093194
,,,,,,045/18,,,,,,,AGGIUDICATA,53295.0,550032.0,76600.0,esito-12aprile18.pdf,M.I.,MILANO VIALE UNGHERIA '21.2,12 Aprile 2018,,pdf_only,45.4455801,9.2417116
,,,,,,045/19,,,,,,,AGGIUDICATA,119580.0,71020148.0,177000.0,esito-21febbraio19.pdf,A.M.N.B.K.,71025148 MILANO VIA CAMILLO GIUSSANI '17,21 Febbraio 2019,,pdf_only,45.4412677,9.1382351
89606.0,UOGR,CORSICO,F,True,,045/21,PIENA PROP.,ALLOGGIO,3.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'32,AGGIUDICATA,89606.0,742276.0,139800.0,esito-18marzo2021.pdf,C.G.G.C.,VIA BENVENUTO CELLINI,18 Marzo 2021,90.0,wayback,45.4359305,9.0934995
,,,,,,045/22,,,,,,,AGGIUDICATA,93525.0,650154.0,145550.0,esito-17marzo2022.pdf,I.R.I.R.,MILANO VIA DEGLI ONTANI '42,17 Marzo 2022,,pdf_only,45.4543484,9.0790826
,,,,,,045/23,,,,,,,AGGIUDICATA,106069.0,70370009.0,130000.0,esito-6aprile2023.pdf,D.M.K.N.S.,RHO VIA ANTONIO GRAMSCI '51,6 Aprile 2023,,pdf_only,45.537895,9.0268967
,,,,,,045/24,,,,,,,AGGIUDICATA,179265.0,650035.0,193369.0,esito-11aprile2024.pdf,Y.T.P.,MILANO VIA DEGLI ONTANI '26,11 Aprile 2024,102.0,pdf_only,45.4543484,9.0790826
119093.0,UOG3,MILANO,D,True,,045/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'38,AGGIUDICATA,119093.0,700287.0,182800.0,esito-3aprile2025.pdf,H.D.J.,VIA ARTURO GRAF,3 Aprile 2025,79.0,wayback,45.5128114,9.1428519
,,,,,,045/26,,,,,,,AGGIUDICATA,97342.0,740363.0,132240.0,esito-16aprile2026.pdf,G.R.A.A.G.,CORSICO VIA EUGENIO CURIEL '31,16 Aprile 2026,69.0,pdf_only,45.439921,9.0936577
,,,,,,046/15,,,,,,,AGGIUDICATA,81600.0,720571.0,92600.0,esito-18febbraio15.pdf,D.L.A.,MILANO VIA ENRICO FALCK '23,18 Febbraio 2015,,pdf_only,45.4977119,9.1041163
,,,,,,046/16,,,,,,,ASTA DESERTA,76384.0,16410060.0,0.0,esito-11febbraio16.pdf,,COLOGNO MONZESE VIA PABLO NERUDA '5 B,11 Febbraio 2016,,pdf_only,45.5308649,9.2883425
,,,,,,046/17,,,,,,,ASTA DESERTA,73908.0,71210005.0,0.0,esito-08marzo17.pdf,,71210120 INZAGO VIA VESCOVO GARIBALDO '1 A,8 Marzo 2017,,pdf_only,45.5429621,9.484053399999999
,,,,,,046/18,,,,,,,AGGIUDICATA,80410.0,551202.0,118690.0,esito-12aprile18.pdf,C.E.,MILANO VIA ORESTE SALOMONE '91,12 Aprile 2018,,pdf_only,45.4449336,9.2415279
,,,,,,046/19,,,,,,,AGGIUDICATA,163356.0,71020730.0,195160.0,esito-21febbraio19.pdf,M.F.M.,71025930 MILANO VIA PATERNO' '7,21 Febbraio 2019,,pdf_only,45.43958749999999,9.139711199999999
74865.0,UOG1,MILANO,G,True,,046/21,PIENA PROP.,ALLOGGIO,3.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'109,AGGIUDICATA,74865.0,750459.0,105100.0,esito-18marzo2021.pdf,I.B.,VIA AGOSTINO DE PRETIS,18 Marzo 2021,62.0,wayback,45.4297124,9.1570181
,,,,,,046/22,,,,,,,AGGIUDICATA,92438.0,650285.0,130000.0,esito-17marzo2022.pdf,A.A.U.R.,MILANO VIA DEGLI ONTANI '48,17 Marzo 2022,,pdf_only,45.4543484,9.0790826
,,,,,,046/23,,,,,,,AGGIUDICATA,100776.0,70370010.0,120500.0,esito-6aprile2023.pdf,H.M.A.M.A.,RHO VIA ANTONIO GRAMSCI '51,6 Aprile 2023,,pdf_only,45.537895,9.0268967
,,,,,,046/24,,,,,,,ASTA DESERTA,181023.0,650401.0,0.0,esito-11aprile2024.pdf,,MILANO VIA DEI SALICI '69,11 Aprile 2024,103.0,pdf_only,45.452153,9.0793216
108540.0,UOG3,MILANO,D,True,,046/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'65,AGGIUDICATA,108540.0,701153.0,158000.0,esito-3aprile2025.pdf,H.A.,VIA FILIPPO DE PISIS,3 Aprile 2025,72.0,wayback,45.51243350000001,9.144701099999999
,,,,,,046/26,,,,,,,AGGIUDICATA,122735.0,741247.0,181160.0,esito-16aprile2026.pdf,S.C.L.R.,CORSICO VIALE ITALIA '38,16 Aprile 2026,87.0,pdf_only,45.4364879,9.0990933
,,,,,,047/15,,,,,,,AGGIUDICATA,76800.0,721519.0,112100.0,esito-18febbraio15.pdf,M.C.,MILANO VIA FRANCESCO CILEA '60 A,18 Febbraio 2015,,pdf_only,45.4979686,9.0995492
,,,,,,047/16,,,,,,,ASTA DESERTA,72866.0,16540018.0,0.0,esito-11febbraio16.pdf,,SAN DONATO MIL. VIA ANGELO MORO '27.A,11 Febbraio 2016,,pdf_only,45.42948759999999,9.2680224
,,,,,,047/17,,,,,,,ASTA DESERTA,73908.0,71210008.0,0.0,esito-08marzo17.pdf,,71210112 INZAGO VIA VESCOVO GARIBALDO '1 B,8 Marzo 2017,,pdf_only,45.5429036,9.484013899999999
,,,,,,047/18,,,,,,,AGGIUDICATA,57888.0,650141.0,59555.0,esito-12aprile18.pdf,R.M.,MILANO VIA DEGLI ONTANI '42,12 Aprile 2018,,pdf_only,45.4543484,9.0790826
,,,,,,047/19,,,,,,,ASTA DESERTA,132704.0,71460088.0,0.0,esito-21febbraio19.pdf,,PIOLTELLO VIA GALILEO GALILEI '49,21 Febbraio 2019,,pdf_only,45.493675,9.3235631
76073.0,UOG1,MILANO,G,True,,047/21,PIENA PROP.,ALLOGGIO,3.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'19,AGGIUDICATA,76073.0,751216.0,105100.0,esito-18marzo2021.pdf,M.S.,VIA AGOSTINO DE PRETIS,18 Marzo 2021,63.0,wayback,45.43084169999999,9.1525664
,,,,,,047/22,,,,,,,AGGIUDICATA,136080.0,681600.0,180500.0,esito-17marzo2022.pdf,D.N.S.H.,MILANO VIA UGO BETTI '81,17 Marzo 2022,,pdf_only,45.4933532,9.1079939
,,,,,,047/23,,,,,,,AGGIUDICATA,100776.0,70370021.0,101401.0,esito-6aprile2023.pdf,M.S.,RHO VIA ANTONIO GRAMSCI '51,6 Aprile 2023,,pdf_only,45.537895,9.0268967
,,,,,,047/24,,,,,,,AGGIUDICATA,117753.0,651136.0,143200.0,esito-11aprile2024.pdf,H.T.A.A.,MILANO VIA DEGLI IPPOCASTANI '16,11 Aprile 2024,67.0,pdf_only,45.4508816,9.0807097
110048.0,UOG3,MILANO,E,True,,047/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'56,AGGIUDICATA,110048.0,721546.0,173100.0,esito-3aprile2025.pdf,B.R.,VIA FRANCESCO CILEA,3 Aprile 2025,67.0,wayback,45.49654169999999,9.104095
,,,,,,047/26,,,,,,,AGGIUDICATA,146718.0,741911.0,196480.0,esito-16aprile2026.pdf,A.S.M.D.H.,CORSICO VIA MARZABOTTO '24,16 Aprile 2026,104.0,pdf_only,45.4387544,9.0965292
,,,,,,048/15,,,,,,,AGGIUDICATA,75840.0,721526.0,116551.51,esito-18febbraio15.pdf,F.A.,MILANO VIA FRANCESCO CILEA '60 B,18 Febbraio 2015,,pdf_only,45.4979686,9.0995492
,,,,,,048/16,,,,,,,AGGIUDICATA,152985.0,70590340.0,165512.0,esito-11febbraio16.pdf,M.R.,70592340 MILANO VIA JAN SIBELIUS '4,11 Febbraio 2016,,pdf_only,45.520819,9.2065485
,,,,,,048/17,,,,,,,ASTA DESERTA,43837.0,71280009.0,0.0,esito-08marzo17.pdf,,CANEGRATE VIA BOLOGNA '23,8 Marzo 2017,,pdf_only,45.5636493,8.9230266
,,,,,,048/18,,,,,,,AGGIUDICATA,58968.0,650430.0,65000.0,esito-12aprile18.pdf,M.F.B.A.,MILANO VIA DEI SALICI '49,12 Aprile 2018,,pdf_only,45.4534505,9.0790669
,,,,,,048/19,,,,,,,AGGIUDICATA,118320.0,96120336.0,128000.0,esito-21febbraio19.pdf,T.H.S.R.S.,MILANO VIA VAL LAGARINA '87,21 Febbraio 2019,,pdf_only,45.5215913,9.1341808
103845.0,UOG1,MILANO,G,True,,048/21,PIENA PROP.,ALLOGGIO,3.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'31,AGGIUDICATA,103845.0,751309.0,151100.0,esito-18marzo2021.pdf,G.A.,VIA AGOSTINO DE PRETIS,18 Marzo 2021,86.0,wayback,45.4303107,9.1518622
,,,,,,048/22,,,,,,,AGGIUDICATA,73584.0,700006.0,123250.0,esito-17marzo2022.pdf,S.H.M.M.,MILANO VIA ARTURO GRAF '12 A,17 Marzo 2022,,pdf_only,45.5129463,9.1410942
,,,,,,048/23,,,,,,,AGGIUDICATA,173049.0,70590974.0,311784.0,esito-6aprile2023.pdf,M.C.,70592974 MILANO VIA RAFFAELLO GIOLLI '11,6 Aprile 2023,,pdf_only,45.525217,9.210090899999999
,,,,,,048/24,,,,,,,AGGIUDICATA,152903.0,651772.0,166000.0,esito-11aprile2024.pdf,G.M.,MILANO VIA DEI LARICI '28,11 Aprile 2024,87.0,pdf_only,45.4535227,9.0840158
137970.0,UOG3,MILANO,G,True,,048/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'55,AGGIUDICATA,137970.0,721694.0,203350.0,esito-3aprile2025.pdf,L.W.,VIA APPENNINI,3 Aprile 2025,84.0,wayback,45.5020894,9.105774499999999
,,,,,,048/26,,,,,,,AGGIUDICATA,152361.0,742195.0,208000.0,esito-16aprile2026.pdf,H.L.,CORSICO VIA BENVENUTO CELLINI '24,16 Aprile 2026,108.0,pdf_only,45.4368427,9.0931099
,,,,,,049/15,,,,,,,AGGIUDICATA,82560.0,721910.0,115560.0,esito-18febbraio15.pdf,D.R.A.,MILANO VIA APPENNINI '43,18 Febbraio 2015,,pdf_only,45.5019707,9.1063405
,,,,,,049/16,,,,,,,ASTA DESERTA,155504.0,71020110.0,0.0,esito-11febbraio16.pdf,,71025110 MILANO VIA CAMILLO GIUSSANI '13,11 Febbraio 2016,,pdf_only,45.4409854,9.137878299999999
,,,,,,049/17,,,,,,,ASTA DESERTA,80892.0,71460024.0,0.0,esito-08marzo17.pdf,,PIOLTELLO VIA GALILEO GALILEI '47,8 Marzo 2017,,pdf_only,45.4926789,9.3239588
,,,,,,049/18,,,,,,,ASTA DESERTA,67853.0,650543.0,0.0,esito-12aprile18.pdf,,MILANO VIA DEI SALICI '65,12 Aprile 2018,,pdf_only,45.452153,9.0793216
,,,,,,049/19,,,,,,,AGGIUDICATA,89623.0,99690079.0,100000.0,esito-21febbraio19.pdf,H.E.H.E.,SESTO SAN GIOVANNI VIA SAVONA '80,21 Febbraio 2019,,pdf_only,45.5326772,9.2533081
115163.0,UOG3,MILANO,G,False,,049/21,PIENA PROP.,ALLOGGIO,2.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'32,AGGIUDICATA,115163.0,780035.0,172000.0,esito-18marzo2021.pdf,G.L.,VIA BASSANO DEL GRAPPA,18 Marzo 2021,83.0,wayback,45.49458,9.2275315
,,,,,,049/22,,,,,,,AGGIUDICATA,73584.0,700014.0,91000.0,esito-17marzo2022.pdf,D.Z.E.R.,MILANO VIA ARTURO GRAF '12 B,17 Marzo 2022,,pdf_only,45.5128251,9.1401627
,,,,,,049/23,,,,,,,AGGIUDICATA,155360.0,71030660.0,247000.0,esito-6aprile2023.pdf,X.X.,71035144 MILANO VIA VITERBO '51,6 Aprile 2023,,pdf_only,45.4553462,9.103831300000001
,,,,,,049/24,,,,,,,ASTA DESERTA,184538.0,652180.0,0.0,esito-11aprile2024.pdf,,MILANO VIA DELLE BETULLE '5,11 Aprile 2024,105.0,pdf_only,45.5236829,9.3586662
121545.0,UOG3,MILANO,G,True,,049/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'37,AGGIUDICATA,121545.0,721950.0,165350.0,esito-3aprile2025.pdf,F.A.,VIA APPENNINI,3 Aprile 2025,74.0,wayback,45.5015455,9.106437
,,,,,,049/26,,,,,,,AGGIUDICATA,119629.0,2020230.0,149000.0,esito-16aprile2026.pdf,B.G.,SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '194,16 Aprile 2026,69.0,pdf_only,45.5346767,9.2278489
,,,,,,050/15,,,,,,,AGGIUDICATA,65280.0,722069.0,77000.0,esito-18febbraio15.pdf,N.A.,MILANO VIA APPENNINI '53,18 Febbraio 2015,,pdf_only,45.5014751,9.1050233
,,,,,,050/16,,,,,,,AGGIUDICATA,119259.0,71020344.0,133750.0,esito-11febbraio16.pdf,C.G.,71025344 MILANO VIA CAMILLO GIUSSANI '24,11 Febbraio 2016,,pdf_only,45.4405072,9.1394902
,,,,,,050/17,,,,,,,ASTA DESERTA,56160.0,95340012.0,0.0,esito-08marzo17.pdf,,CINISELLO BALSAMO VIA XXV APRILE '235,8 Marzo 2017,,pdf_only,45.5537801,9.1978353
,,,,,,050/18,,,,,,,AGGIUDICATA,57888.0,650820.0,63120.0,esito-12aprile18.pdf,G.Z.F.B.,MILANO VIA DEI SALICI '5,12 Aprile 2018,,pdf_only,45.4405125,9.0894955
,,,,,,050/19,,,,,,,AGGIUDICATA,162792.0,10006.0,406000.0,esito-21marzo19.pdf,G.A.-.R.A.,MILANO VIA GIUSEPPE RIPAMONTI '36,21 Marzo 2019,,pdf_only,45.4473872,9.1975491
70656.0,UOG2,MILANO,G,True,,050/21,PIENA PROP.,ALLOGGIO,3.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'19,AGGIUDICATA,70656.0,1430021.0,152333.0,esito-18marzo2021.pdf,L.N.,VIA VAL DEVERO,18 Marzo 2021,85.0,wayback,45.4591657,9.11084
,,,,,,050/22,,,,,,,AGGIUDICATA,83664.0,700078.0,150300.0,esito-17marzo2022.pdf,F.L.,MILANO VIA ARTURO GRAF '22,17 Marzo 2022,,pdf_only,45.5128251,9.1401627
,,,,,,050/23,,,,,,,AGGIUDICATA,130520.0,71030922.0,235000.0,esito-6aprile2023.pdf,Z.W.,71035483 MILANO VIA LUCCA '36,6 Aprile 2023,,pdf_only,45.4552789,9.1093194
,,,,,,050/24,,,,,,,AGGIUDICATA,127160.0,681460.0,186600.0,esito-11aprile2024.pdf,Y.W.,MILANO VIA UGO BETTI '39,11 Aprile 2024,88.0,pdf_only,45.4919693,9.1110855
154395.0,UOG3,MILANO,G,True,,050/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'160,AGGIUDICATA,154395.0,722188.0,226500.0,esito-3aprile2025.pdf,A.E.M.A.,VIA FRANCESCO CILEA,3 Aprile 2025,94.0,wayback,45.5018357,9.094764099999999
,,,,,,050/26,,,,,,,AGGIUDICATA,107493.0,2380081.0,141500.0,esito-16aprile2026.pdf,F.K.G.F.,SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '317,16 Aprile 2026,62.0,pdf_only,45.5357191,9.2216875
,,,,,,051/15,,,,,,,ASTA DESERTA,71232.0,741287.0,0.0,esito-18febbraio15.pdf,,CORSICO VIALE ITALIA '34,18 Febbraio 2015,,pdf_only,45.4358885,9.0982787
,,,,,,051/16,,,,,,,AGGIUDICATA,119890.0,71020823.0,127270.0,esito-11febbraio16.pdf,S.G.,71025623 MILANO VIA PATERNO' '12,11 Febbraio 2016,,pdf_only,45.4393873,9.1409973
,,,,,,051/17,,,,,,,AGGIUDICATA,74936.0,280103.0,175000.0,esito-12aprile17.pdf,R.P.M.M.-.D.D.G.,MILANO VIA GASPARE ASELLI '6,12 Aprile 2017,,pdf_only,45.4713713,9.2301174
,,,,,,051/18,,,,,,,ASTA DESERTA,67853.0,651530.0,0.0,esito-12aprile18.pdf,,MILANO VIA DEI LARICI '8,12 Aprile 2018,,pdf_only,45.4538015,9.08495
,,,,,,051/19,,,,,,,AGGIUDICATA,44880.0,341247.0,66300.0,esito-21marzo19.pdf,S.W.S.S.,MILANO VIA FILIPPO ABBIATI '5,21 Marzo 2019,,pdf_only,45.4721247,9.1401946
80438.0,UOGS,SESTO SAN GIOVANNI,G,False,,051/21,PIENA PROP.,ALLOGGIO,3.0,20210302131440.html,https://alermipianovendite.it/asta-alloggi-18-marzo-2021/,'289,AGGIUDICATA,80438.0,2020005.0,100000.0,esito-18marzo2021.pdf,D.Q.,VIA GIUSEPPE ROVANI,18 Marzo 2021,66.0,wayback,45.5356643,9.223258699999999
,,,,,,051/22,,,,,,,AGGIUDICATA,69552.0,700095.0,118000.0,esito-17marzo2022.pdf,S.A.G.M.,MILANO VIA ARTURO GRAF '24,17 Marzo 2022,,pdf_only,45.5128251,9.1401627
,,,,,,051/23,,,,,,,AGGIUDICATA,135520.0,71031143.0,263000.0,esito-6aprile2023.pdf,N.F.,71035746 MILANO VIA LUCCA '48,6 Aprile 2023,,pdf_only,45.4549597,9.106703399999999
,,,,,,051/24,,,,,,,AGGIUDICATA,96480.0,690391.0,143525.0,esito-11aprile2024.pdf,M.I.,MILANO VIA ALESSANDRO LITTA MODIGNANI '105,11 Aprile 2024,67.0,pdf_only,45.5223492,9.1574653
82008.0,UOGO,CORSICO,F,True,,051/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,https://alermipianovendite.it/asta-alloggi-3-aprile-2025/,'21,AGGIUDICATA,82008.0,740103.0,141500.0,esito-3aprile2025.pdf,H.F.A.A.,VIA EUGENIO CURIEL,3 Aprile 2025,67.0,wayback,45.4402177,9.094316599999999
,,,,,,051/26,,,,,,,AGGIUDICATA,94080.0,2500009.0,140660.0,esito-16aprile2026.pdf,H.M.H.A.M.,BRESSO VIA PAPA GIOVANNI XXIII '103,16 Aprile 2026,84.0,pdf_only,45.5290827,9.1877665
,,,,,,052/15,,,,,,,ASTA DESERTA,71232.0,741880.0,0.0,esito-18febbraio15.pdf,,CORSICO VIA MARZABOTTO '20,18 Febbraio 2015,,pdf_only,45.4390354,9.0963041
,,,,,,052/16,,,,,,,ANNULLATO,133065.0,71021216.0,0.0,esito-11febbraio16.pdf,,71026016 MILANO VIA PATERNO' '11,11 Febbraio 2016,,pdf_only,45.4393762,9.140253
