address,auction_result,base_price_eur,codice,final_offer_eur,lot_id,source_pdf,winner
MILANO VIA SEM BENELLI '16 89,AGGIUDICATA,158865.0,99220109,163000.0,186/25,esito-27novembre2025.pdf,H.X.
MILANO VIA URUGUAY '9 86,AGGIUDICATA,171570.0,99340107,250900.0,187/25,esito-27novembre2025.pdf,S.Z.
SESTO SAN GIOVANNI VIA SAVONA '16 89,AGGIUDICATA,124823.0,99690132,165000.0,188/25,esito-27novembre2025.pdf,T.P.
MILANO VIA FILIPPO ABBIATI '2,AGGIUDICATA,78247.0,00340831,125228.0,027/23,esito-6aprile2023.pdf,H.X.
MILANO VIA ANGELO INGANNI '64,AGGIUDICATA,108823.0,00433234,242250.0,028/23,esito-6aprile2023.pdf,M.M.-.M.G.
MILANO VIA LORENTEGGIO '203,AGGIUDICATA,83520.0,00433846,165300.0,029/23,esito-6aprile2023.pdf,G.G.G.G.
MILANO VIA MAC MAHON '119,AGGIUDICATA,76570.0,00440181,122270.0,030/23,esito-6aprile2023.pdf,M.P.
MILANO VIA VAL SABBIA '6,AGGIUDICATA,98658.0,00510383,161300.0,031/23,esito-6aprile2023.pdf,A.C.M.
MILANO VIA CONCILIO VATICANO II '4,AGGIUDICATA,93100.0,00620275,131000.0,032/23,esito-6aprile2023.pdf,N.I.G.W.
MILANO VIA DEGLI ONTANI '32,AGGIUDICATA,119843.0,00650071,121155.63,033/23,esito-6aprile2023.pdf,A.M.-.S.S.
MILANO VIA UGO BETTI '145,AGGIUDICATA,100249.0,00682044,193678.0,034/23,esito-6aprile2023.pdf,T.E.
MILANO VIA ALESSANDRO LITTA MODIGNANI '93,AGGIUDICATA,110360.0,00690021,201600.0,035/23,esito-6aprile2023.pdf,V.S.
CORSICO VIA EUGENIO CURIEL '12,AGGIUDICATA,106448.0,00740759,142760.0,036/23,esito-6aprile2023.pdf,F.M.S.A.
CORSICO VIA BENVENUTO CELLINI '22,AGGIUDICATA,97200.0,00742163,165500.0,037/23,esito-6aprile2023.pdf,M.K.M.S.
MILANO VIA ALEX VISCONTI '17,AGGIUDICATA,92768.0,01360038,131400.0,038/23,esito-6aprile2023.pdf,H.Y.
LEGNANO VIA PADRE REGINALDO GIULIANI '40,ASTA DESERTA,49087.0,02070076,0.0,039/23,esito-6aprile2023.pdf,
LEGNANO VIA BRENNERO '6,AGGIUDICATA,39971.0,02070155,43100.0,040/23,esito-6aprile2023.pdf,N.I.
LEGNANO VIA GABRIO CASATI '5,ASTA DESERTA,76739.0,03230042,0.0,041/23,esito-6aprile2023.pdf,
LEGNANO VIA CINQUE GIORNATE '10,ASTA DESERTA,60083.0,70000065,0.0,042/23,esito-6aprile2023.pdf,
MILANO VIA LONGARONE '16,AGGIUDICATA,115519.0,70030137,182200.0,043/23,esito-6aprile2023.pdf,Z.C.
LEGNANO VIA CINQUE GIORNATE '20,AGGIUDICATA,76997.0,70270015,77200.0,044/23,esito-6aprile2023.pdf,A.E.M.K.
RHO VIA ANTONIO GRAMSCI '51,AGGIUDICATA,106069.0,70370009,130000.0,045/23,esito-6aprile2023.pdf,D.M.K.N.S.
RHO VIA ANTONIO GRAMSCI '51,AGGIUDICATA,100776.0,70370010,120500.0,046/23,esito-6aprile2023.pdf,H.M.A.M.A.
RHO VIA ANTONIO GRAMSCI '51,AGGIUDICATA,100776.0,70370021,101401.0,047/23,esito-6aprile2023.pdf,M.S.
70592974 MILANO VIA RAFFAELLO GIOLLI '11,AGGIUDICATA,173049.0,70590974,311784.0,048/23,esito-6aprile2023.pdf,M.C.
71035144 MILANO VIA VITERBO '51,AGGIUDICATA,155360.0,71030660,247000.0,049/23,esito-6aprile2023.pdf,X.X.
71035483 MILANO VIA LUCCA '36,AGGIUDICATA,130520.0,71030922,235000.0,050/23,esito-6aprile2023.pdf,Z.W.
71035746 MILANO VIA LUCCA '48,AGGIUDICATA,135520.0,71031143,263000.0,051/23,esito-6aprile2023.pdf,N.F.
LOCATE DI TRIULZI VIA GIUSEPPE DI VITTORIO '19.G,AGGIUDICATA,105272.0,71190063,120100.0,052/23,esito-6aprile2023.pdf,A.I.S.K.
SESTO SAN GIOVANNI VIA SAVONA '80,ASTA DESERTA,92625.0,99690030,0.0,053/23,esito-6aprile2023.pdf,
MILANO VIA DOMENICO CUCCHIARI '12 60,AGGIUDICATA,178200.0,00080079,269000.0,071/25,esito-12giugno2025.pdf,F.C.
MILANO VIA GIOVANNI PASCOLI '2 54,AGGIUDICATA,133380.0,00160062,270100.0,072/25,esito-12giugno2025.pdf,U.G.
MILANO VIA GIOVANNI PASCOLI '4 28,AGGIUDICATA,69160.0,00160146,171800.0,073/25,esito-12giugno2025.pdf,D.F.-.M.
MILANO VIA BRAMANTINO '3 85,AGGIUDICATA,162563.0,00230131,244000.0,074/25,esito-12giugno2025.pdf,H.X.
MILANO VIA GASPARE ASELLI '6 64,AGGIUDICATA,142272.0,00280091,301000.0,075/25,esito-12giugno2025.pdf,A.F.
MILANO VIA ANGELO INGANNI '64 60,AGGIUDICATA,96000.0,00433344,173609.0,076/25,esito-12giugno2025.pdf,A.A.E.H.W.
MILANO VIA ANGELO INGANNI '64 51,AGGIUDICATA,86700.0,00433361,167220.0,077/25,esito-12giugno2025.pdf,M.G.M.
MILANO VIA COMASINA '57 68,AGGIUDICATA,112710.0,00510060,135000.0,078/25,esito-12giugno2025.pdf,N.W.R.
MILANO VIA CONCILIO VATICANO II '4 90,AGGIUDICATA,133875.0,00620256,161000.0,079/25,esito-12giugno2025.pdf,C.T.
MILANO VIA CONCILIO VATICANO II '1 73,AGGIUDICATA,108588.0,00621052,172000.0,080/25,esito-12giugno2025.pdf,A.T.F.K.M.
MILANO VIA DELLE BETULLE '23 87,AGGIUDICATA,136993.0,00652012,186120.0,081/25,esito-12giugno2025.pdf,A.S.A.W.
MILANO VIA MICHELE SAPONARO '24 119,AGGIUDICATA,174484.0,00666432,232000.0,082/25,esito-12giugno2025.pdf,K.Y.M.A.
MILANO VIA UGO BETTI '67 91,AGGIUDICATA,157658.0,00682955,234567.0,083/25,esito-12giugno2025.pdf,P.G.
MILANO VIA UGO BETTI '139 92,AGGIUDICATA,159390.0,00683156,245270.0,084/25,esito-12giugno2025.pdf,V.R.A.
MILANO VIA ALESSANDRO LITTA MODIGNANI '105 85,AGGIUDICATA,140888.0,00690370,195500.0,085/25,esito-12giugno2025.pdf,T.A.M.W.
MILANO VIA ARTURO GRAF '40 85,AGGIUDICATA,133875.0,00700304,201200.0,086/25,esito-12giugno2025.pdf,X.L.O.
MILANO VIA ARTURO GRAF '44 75,AGGIUDICATA,118125.0,00700406,166200.0,087/25,esito-12giugno2025.pdf,K.A.F.A.
MILANO VIA FILIPPO DE PISIS '39 85,AGGIUDICATA,133875.0,00700898,195199.0,088/25,esito-12giugno2025.pdf,Q.X.
MILANO VIA APPENNINI '25 104,AGGIUDICATA,180180.0,00720063,240800.0,089/25,esito-12giugno2025.pdf,W.T.
MILANO VIA APPENNINI '15 67,AGGIUDICATA,116078.0,00720132,173800.0,090/25,esito-12giugno2025.pdf,S.Y.
MILANO VIA ENRICO FALCK '41 68,AGGIUDICATA,117810.0,00720372,176809.3,091/25,esito-12giugno2025.pdf,G.I.
MILANO VIA FRANCESCO CILEA '22 84,AGGIUDICATA,145530.0,00720608,237000.0,092/25,esito-12giugno2025.pdf,W.T.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '317 61,AGGIUDICATA,86620.0,02380065,120000.0,093/25,esito-12giugno2025.pdf,P.K.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '317 76,AGGIUDICATA,107920.0,02380068,157999.0,094/25,esito-12giugno2025.pdf,I.S.
CORMANO VIA LEONARDO DA VINCI '43 107,AGGIUDICATA,100152.0,70260021,151000.0,095/25,esito-12giugno2025.pdf,R.A.
70593015 MILANO VIA RAFFAELLO GIOLLI '22 111,AGGIUDICATA,225468.0,70591015,330200.0,096/25,esito-12giugno2025.pdf,H.Z.
LOCATE DI TRIULZI VIA GIUSEPPE DI VITTORIO '4.O 121,AGGIUDICATA,141522.0,71190120,175000.0,097/25,esito-12giugno2025.pdf,P.L.C.A.
SAN DONATO MILANE VIA FELICE MARITANO '14.B 102,AGGIUDICATA,145067.0,71220013,152320.0,098/25,esito-12giugno2025.pdf,C.A.
SAN DONATO MILANE VIA FELICE MARITANO '14.D 101,AGGIUDICATA,143645.0,71220031,177834.0,099/25,esito-12giugno2025.pdf,C.M.
SAN DONATO MILANE VIA FELICE MARITANO '12.A 118,AGGIUDICATA,167823.0,71220059,188890.0,100/25,esito-12giugno2025.pdf,A.R.
MILANO VIA DESSIE' '15 55,AGGIUDICATA,98753.0,93240042,175000.0,102/25,esito-12giugno2025.pdf,G.A.
MILANO VIA HARAR '3 87,AGGIUDICATA,164430.0,93250042,278600.0,103/25,esito-12giugno2025.pdf,A.D.
MILANO VIA VALDAGNO '3 90,AGGIUDICATA,176400.0,95030072,185700.0,104/25,esito-12giugno2025.pdf,H.M.
MILANO VIA VAL LAGARINA '91 117,AGGIUDICATA,163800.0,96120327,195200.0,105/25,esito-12giugno2025.pdf,K.N.M.A.
MILANO VIA GIOVANNI PASCOLI '2 64,AGGIUDICATA,138240.0,00160082,320118.9,028/24,esito-11aprile2024.pdf,S.V.
MILANO VIA GIOVANNI PASCOLI '4 64,AGGIUDICATA,138240.0,00160162,340608.0,029/24,esito-11aprile2024.pdf,C.G.P.-.P.F.
MILANO VIA MAC MAHON '111 78,AGGIUDICATA,124313.0,00230037,224100.0,030/24,esito-11aprile2024.pdf,I.S.
MILANO VIA BRAMANTINO '9 67,ASTA DESERTA,106781.0,00230267,0.0,031/24,esito-11aprile2024.pdf,
MILANO VIA GASPARE ASELLI '14 48,AGGIUDICATA,98496.0,00280309,231666.0,032/24,esito-11aprile2024.pdf,T.M.-.M.T.
MILANO VIA ILLIRICO '1 34,AGGIUDICATA,65892.0,00410475,137860.0,033/24,esito-11aprile2024.pdf,X.Y.
MILANO VIA CHIARI '3 92,AGGIUDICATA,146625.0,00460170,189000.0,034/24,esito-11aprile2024.pdf,C.Z.
MILANO VIA MEDEGHINO '24 78,AGGIUDICATA,149175.0,00480055,250199.0,035/24,esito-11aprile2024.pdf,H.W.
MILANO VIA ORBETELLO '4 107,AGGIUDICATA,172805.0,00500258,240000.0,036/24,esito-11aprile2024.pdf,M.S.M.S.
MILANO VIA VAL SABBIA '6 65,AGGIUDICATA,93600.0,00510454,138999.0,037/24,esito-11aprile2024.pdf,Z.C.
MILANO VIA ESCULAPIO '4 64,AGGIUDICATA,92160.0,00510573,153030.0,038/24,esito-11aprile2024.pdf,J.W.
MILANO VIA CONSOLE MARCELLO '36 57,AGGIUDICATA,85500.0,00540016,130750.0,039/24,esito-11aprile2024.pdf,S.M.P.
MILANO VIALE UNGHERIA '46 76,AGGIUDICATA,133238.0,00550770,151000.0,040/24,esito-11aprile2024.pdf,B.F.C.
MILANO VIA ORESTE SALOMONE '91 97,AGGIUDICATA,170053.0,00551150,187500.0,041/24,esito-11aprile2024.pdf,B.M.E.B.
MILANO VIA LUIGI CHIARELLI '2 68,AGGIUDICATA,98260.0,00570265,203000.0,042/24,esito-11aprile2024.pdf,G.X.
MILANO VIA GIUSEPPE CAROZZI '5 93,AGGIUDICATA,186756.0,00580850,231899.0,043/24,esito-11aprile2024.pdf,H.J.-.M.M.
MILANO VIA CONCILIO VATICANO II '2 68,AGGIUDICATA,100130.0,00620403,135000.0,044/24,esito-11aprile2024.pdf,K.Y.
MILANO VIA DEGLI ONTANI '26 102,AGGIUDICATA,179265.0,00650035,193369.0,045/24,esito-11aprile2024.pdf,Y.T.P.
MILANO VIA DEI SALICI '69 103,ASTA DESERTA,181023.0,00650401,0.0,046/24,esito-11aprile2024.pdf,
MILANO VIA DEGLI IPPOCASTANI '16 67,AGGIUDICATA,117753.0,00651136,143200.0,047/24,esito-11aprile2024.pdf,H.T.A.A.
MILANO VIA DEI LARICI '28 87,AGGIUDICATA,152903.0,00651772,166000.0,048/24,esito-11aprile2024.pdf,G.M.
MILANO VIA DELLE BETULLE '5 105,ASTA DESERTA,184538.0,00652180,0.0,049/24,esito-11aprile2024.pdf,
MILANO VIA UGO BETTI '39 88,AGGIUDICATA,127160.0,00681460,186600.0,050/24,esito-11aprile2024.pdf,Y.W.
MILANO VIA ALESSANDRO LITTA MODIGNANI '105 67,AGGIUDICATA,96480.0,00690391,143525.0,051/24,esito-11aprile2024.pdf,M.I.
MILANO VIA ARTURO GRAF '34 81,AGGIUDICATA,100440.0,00700252,193100.0,052/24,esito-11aprile2024.pdf,R.M.G.K.
MILANO VIA ARTURO GRAF '40 79,AGGIUDICATA,97960.0,00700306,168880.0,053/24,esito-11aprile2024.pdf,H.L.
MILANO VIA FILIPPO DE PISIS '41 67,AGGIUDICATA,83080.0,00700922,147380.0,054/24,esito-11aprile2024.pdf,Z.H.M.A.
MILANO VIA FILIPPO DE PISIS '65 79,AGGIUDICATA,97960.0,00701142,179199.0,055/24,esito-11aprile2024.pdf,L.Y.
MILANO VIA APPENNINI '11 69,AGGIUDICATA,99705.0,00720239,171389.0,056/24,esito-11aprile2024.pdf,O.D.
MILANO VIA FRANCESCO CILEA '90 84,AGGIUDICATA,121380.0,00721281,170200.0,057/24,esito-11aprile2024.pdf,E.R.K.S.
MILANO VIA FRANCESCO CILEA '82 68,AGGIUDICATA,98260.0,00721358,168880.0,058/24,esito-11aprile2024.pdf,W.Z.
MILANO VIA APPENNINI '53 89,AGGIUDICATA,128605.0,00722064,222000.0,059/24,esito-11aprile2024.pdf,Y.A.
MILANO VIA FRANCESCO CILEA '134 94,AGGIUDICATA,135830.0,00722377,205099.9,060/24,esito-11aprile2024.pdf,L.B.
MILANO VIA DELLE GENZIANE '3 68,AGGIUDICATA,136553.0,09010017,201000.0,061/24,esito-11aprile2024.pdf,G.N.-.G.L.I.
MILANO VIA LONGARONE '14 101,AGGIUDICATA,133068.0,70030108,232694.0,062/24,esito-11aprile2024.pdf,R.M.
MILANO VIA LUIGI CHIARELLI '8 84,AGGIUDICATA,121380.0,70100250,232400.0,063/24,esito-11aprile2024.pdf,L.R.
70592454 MILANO VIALE GIOVANNI SUZZANI '280 127,AGGIUDICATA,227138.0,70590454,356999.0,064/24,esito-11aprile2024.pdf,A.M.
MILANO VIA RAFFAELLO GIOLLI '24 119,AGGIUDICATA,206599.0,70590848,356999.0,065/24,esito-11aprile2024.pdf,P.I.
MILANO VIA CAMILLO GIUSSANI '30 115,AGGIUDICATA,190368.0,71020405,278961.0,066/24,esito-11aprile2024.pdf,D.F.
MILANO VIA PATERNO' '6 99,AGGIUDICATA,163882.0,71021452,244000.0,067/24,esito-11aprile2024.pdf,D.K.
CESATE VILLAGGIO INA CASA '46.7 121,AGGIUDICATA,83926.0,99810407,120000.0,068/24,esito-11aprile2024.pdf,L.W.
MILANO VIA MAC MAHON '89 A,ASTA DESERTA,59136.0,00020131,0.0,001/15,esito-18febbraio15.pdf,
MILANO VIA MAC MAHON '89 B,ASTA DESERTA,103488.0,00020148,0.0,002/15,esito-18febbraio15.pdf,
MILANO VIA GIOVANNI PASCOLI '2,AGGIUDICATA,103200.0,00160083,140000.0,003/15,esito-18febbraio15.pdf,C.W.
MILANO VIA BRAMANTINO '3,ASTA DESERTA,89760.0,00230196,0.0,004/15,esito-18febbraio15.pdf,
MILANO VIA JACOPINO DA TRADATE '8,AGGIUDICATA,77088.0,00230486,77221.0,005/15,esito-18febbraio15.pdf,P.A.
MILANO VIA JACOPINO DA TRADATE '14,AGGIUDICATA,74976.0,00230657,0.0,006/15,esito-18febbraio15.pdf,O.P.A.L.
MILANO PIAZZA PREALPI '4,AGGIUDICATA,77088.0,00230857,85815.0,007/15,esito-18febbraio15.pdf,C.N.M.
MILANO VIALE TIBALDI '66,AGGIUDICATA,53990.0,00250035,77770.0,008/15,esito-18febbraio15.pdf,C.A.
MILANO VIA GASPARE ASELLI '18,AGGIUDICATA,81210.0,00280390,151510.0,009/15,esito-18febbraio15.pdf,B.A.
MILANO PIAZZA ANDREA FUSINA '2 A,AGGIUDICATA,57190.0,00280529,77910.0,010/15,esito-18febbraio15.pdf,Z.J.
MILANO PIAZZA ANDREA FUSINA '2 B,AGGIUDICATA,57190.0,00280587,93100.0,011/15,esito-18febbraio15.pdf,B.S.
MILANO VIA FILIPPO ABBIATI '5,ASTA DESERTA,61526.0,00341234,0.0,012/15,esito-18febbraio15.pdf,
MILANO PIAZZALE SELINUNTE '11,AGGIUDICATA,55162.0,00390222,62800.0,013/15,esito-18febbraio15.pdf,S.M.
MILANO VIA DALMAZIO BIRAGO '2 A,AGGIUDICATA,40033.0,00410029,45200.0,014/15,esito-18febbraio15.pdf,S.C.
MILANO VIA DALMAZIO BIRAGO '2 B,AGGIUDICATA,43465.0,00410038,46600.0,015/15,esito-18febbraio15.pdf,D.D.
MILANO VIA DALMAZIO BIRAGO '2 C,ASTA DESERTA,61766.0,00410057,0.0,016/15,esito-18febbraio15.pdf,
MILANO VIA DALMAZIO BIRAGO '2 D,AGGIUDICATA,64053.0,00410060,66000.0,017/15,esito-18febbraio15.pdf,X.A.
MILANO VIA DALMAZIO BIRAGO '4,AGGIUDICATA,62909.0,00410138,85100.0,018/15,esito-18febbraio15.pdf,S.D.
MILANO VIA ILLIRICO '3 A,ASTA DESERTA,60622.0,00410526,0.0,019/15,esito-18febbraio15.pdf,
MILANO VIA ILLIRICO '3 B,ASTA DESERTA,70916.0,00410608,0.0,020/15,esito-18febbraio15.pdf,
MILANO VIA MAC MAHON '119,ASTA DESERTA,55968.0,00440188,0.0,021/15,esito-18febbraio15.pdf,
MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11,AGGIUDICATA,86592.0,00450116,0.0,022/15,esito-18febbraio15.pdf,O.P.A.L.
MILANO VIA CHIARI '7,AGGIUDICATA,98208.0,00460347,100888.0,023/15,esito-18febbraio15.pdf,C.Y.
MILANO VIALE OMERO '17,AGGIUDICATA,57750.0,00470375,70500.0,024/15,esito-18febbraio15.pdf,S.N.A.
MILANO VIA ORBETELLO '2,ASTA DESERTA,57536.0,00500125,0.0,025/15,esito-18febbraio15.pdf,
MILANO VIA SANTUARIO DEL SACRO CUORE '3,ASTA DESERTA,45864.0,00510614,0.0,026/15,esito-18febbraio15.pdf,
MILANO VIA COMASINA '57,AGGIUDICATA,72324.0,00511175,110090.0,027/15,esito-18febbraio15.pdf,Y.N.
MILANO VIALE UNGHERIA '4,AGGIUDICATA,88350.0,00551524,131354.0,028/15,esito-18febbraio15.pdf,G.G.
MILANO VIA SEM BENELLI '11,AGGIUDICATA,96000.0,00570025,97617.0,029/15,esito-18febbraio15.pdf,R.A.
MILANO VIA CONCILIO VATICANO II '10,ASTA DESERTA,63342.0,00620770,0.0,030/15,esito-18febbraio15.pdf,
MILANO VIA DEGLI ONTANI '12,ASTA DESERTA,59520.0,00650314,0.0,031/15,esito-18febbraio15.pdf,
MILANO VIA DEGLI ONTANI '16 A,ASTA DESERTA,59520.0,00650347,0.0,032/15,esito-18febbraio15.pdf,
MILANO VIA DEGLI ONTANI '16 B,ASTA DESERTA,61380.0,00650351,0.0,033/15,esito-18febbraio15.pdf,
MILANO VIA DEI SALICI '15,AGGIUDICATA,59520.0,00650889,65600.0,034/15,esito-18febbraio15.pdf,D.V.
MILANO VIA DEGLI IPPOCASTANI '16,AGGIUDICATA,59520.0,00651138,70000.0,035/15,esito-18febbraio15.pdf,T.G.M.
MILANO VIA DEI LARICI '21,ASTA DESERTA,59520.0,00651811,0.0,036/15,esito-18febbraio15.pdf,
00668128 MILANO VIA MICHELE SAPONARO '24,AGGIUDICATA,103836.0,00666442,138500.0,037/15,esito-18febbraio15.pdf,P.P.
MILANO VIA UGO BETTI '67,AGGIUDICATA,81600.0,00682903,89600.0,038/15,esito-18febbraio15.pdf,D.L.L.
MILANO VIA ALESSANDRO LITTA MODIGNANI '103 A,AGGIUDICATA,89964.0,00690328,109226.0,039/15,esito-18febbraio15.pdf,A.B.L.
MILANO VIA ALESSANDRO LITTA MODIGNANI '103 B,AGGIUDICATA,73206.0,00690354,81450.0,040/15,esito-18febbraio15.pdf,C.F.
MILANO VIA ARTURO GRAF '12,AGGIUDICATA,59486.0,00700002,61169.0,041/15,esito-18febbraio15.pdf,D.F.
MILANO VIA ARTURO GRAF '18,ASTA DESERTA,58612.0,00700057,0.0,042/15,esito-18febbraio15.pdf,
MILANO VIA FILIPPO DE PISIS '11,AGGIUDICATA,90105.0,00700604,101200.0,043/15,esito-18febbraio15.pdf,M.D.
MILANO VIA FILIPPO DE PISIS '27,ASTA DESERTA,58612.0,00700805,0.0,044/15,esito-18febbraio15.pdf,
MILANO VIA ENRICO FALCK '9,AGGIUDICATA,66240.0,00720412,92290.0,045/15,esito-18febbraio15.pdf,S.S.
MILANO VIA ENRICO FALCK '23,AGGIUDICATA,81600.0,00720571,92600.0,046/15,esito-18febbraio15.pdf,D.L.A.
MILANO VIA FRANCESCO CILEA '60 A,AGGIUDICATA,76800.0,00721519,112100.0,047/15,esito-18febbraio15.pdf,M.C.
MILANO VIA FRANCESCO CILEA '60 B,AGGIUDICATA,75840.0,00721526,116551.51,048/15,esito-18febbraio15.pdf,F.A.
MILANO VIA APPENNINI '43,AGGIUDICATA,82560.0,00721910,115560.0,049/15,esito-18febbraio15.pdf,D.R.A.
MILANO VIA APPENNINI '53,AGGIUDICATA,65280.0,00722069,77000.0,050/15,esito-18febbraio15.pdf,N.A.
CORSICO VIALE ITALIA '34,ASTA DESERTA,71232.0,00741287,0.0,051/15,esito-18febbraio15.pdf,
CORSICO VIA MARZABOTTO '20,ASTA DESERTA,71232.0,00741880,0.0,052/15,esito-18febbraio15.pdf,
CORSICO VIA BENVENUTO CELLINI '12,ASTA DESERTA,77168.0,00742062,0.0,053/15,esito-18febbraio15.pdf,
00985055 ROZZANO VIALE LAZIO '21,ASTA DESERTA,100149.0,00980055,0.0,054/15,esito-18febbraio15.pdf,
00985496 ROZZANO VIALE LAZIO '88,AGGIUDICATA,102087.0,00980496,102100.0,055/15,esito-18febbraio15.pdf,M.C.
01432007 MILANO VIA VAL DEVERO '19 A,AGGIUDICATA,83349.0,01430007,85000.0,056/15,esito-18febbraio15.pdf,M.R.
01432005 MILANO VIA VAL DEVERO '19 B,AGGIUDICATA,83349.0,01430063,90156.5,057/15,esito-18febbraio15.pdf,Z.E.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '311,ASTA DESERTA,54880.0,02020181,0.0,058/15,esito-18febbraio15.pdf,
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '200,ASTA DESERTA,80640.0,02020300,0.0,059/15,esito-18febbraio15.pdf,
SESTO SAN GIOVANNI VIA MODENA '2,ASTA DESERTA,81340.0,02050061,0.0,060/15,esito-18febbraio15.pdf,
LEGNANO VIA PADRE REGINALDO GIULIANI '40,ASTA DESERTA,42504.0,02070078,0.0,061/15,esito-18febbraio15.pdf,
LEGNANO VIA BRENNERO '6 A,ASTA DESERTA,43736.0,02070138,0.0,062/15,esito-18febbraio15.pdf,
LEGNANO VIA BRENNERO '6 B,ASTA DESERTA,36344.0,02070153,0.0,063/15,esito-18febbraio15.pdf,
LEGNANO VIA BRENNERO '6 C,ASTA DESERTA,49280.0,02070154,0.0,064/15,esito-18febbraio15.pdf,
LEGNANO VIA BRENNERO '6 D,ASTA DESERTA,46816.0,02070184,0.0,065/15,esito-18febbraio15.pdf,
MAGENTA VIA SAN GIROLAMO EMILIANI '16,ASTA DESERTA,56028.0,03210014,0.0,066/15,esito-18febbraio15.pdf,
05496013 MILANO VIA BOLLA '16 A,AGGIUDICATA,86570.0,05490067,87050.0,067/15,esito-18febbraio15.pdf,L.L.
05496014 MILANO VIA BOLLA '16 B,AGGIUDICATA,73970.0,05490068,0.0,068/15,esito-18febbraio15.pdf,O.P.A.L.
MILANO VIA DELLE GENZIANE '5,AGGIUDICATA,139230.0,09010246,161100.0,069/15,esito-18febbraio15.pdf,B.M.
MILANO VIA ADOLFO OMODEO '21,AGGIUDICATA,64800.0,09020120,90000.0,070/15,esito-18febbraio15.pdf,A.S.D.
MILANO VIA CASCINA CORBA '98,AGGIUDICATA,87720.0,09070122,92568.0,071/15,esito-18febbraio15.pdf,B.E.
MILANO VIA ALDO TARABELLA '5,AGGIUDICATA,99960.0,09080167,126100.0,072/15,esito-18febbraio15.pdf,M.D.
GORGONZOLA VIA DEI TIGLI '12 A,ASTA DESERTA,96600.0,70180023,0.0,073/15,esito-18febbraio15.pdf,
GORGONZOLA VIA DEI TIGLI '12 B,ASTA DESERTA,82320.0,70180038,0.0,074/15,esito-18febbraio15.pdf,
RHO VIA ANTONIO GRAMSCI '51 A,ASTA DESERTA,94656.0,70370007,0.0,075/15,esito-18febbraio15.pdf,
RHO VIA ANTONIO GRAMSCI '51 B,AGGIUDICATA,68208.0,70370026,69500.0,076/15,esito-18febbraio15.pdf,L.J.
PADERNO DUGNANO VIA AURORA '12 A,ASTA DESERTA,59364.0,70410010,0.0,077/15,esito-18febbraio15.pdf,
PADERNO DUGNANO VIA AURORA '12 B,ASTA DESERTA,67932.0,70410110,0.0,078/15,esito-18febbraio15.pdf,
70592971 MILANO VIA RAFFAELLO GIOLLI '13,AGGIUDICATA,120390.0,70590953,141000.0,079/15,esito-18febbraio15.pdf,M.N.A.
70672432 MILANO VIA CARLO MARX '8,ASTA DESERTA,129280.0,70670344,0.0,080/15,esito-18febbraio15.pdf,
70672896 MILANO VIA CARLO MARX '34,AGGIUDICATA,135869.0,70670896,147320.0,081/15,esito-18febbraio15.pdf,G.C.
GARBAGNATE M.SE VIA TICINO '8,ASTA DESERTA,74561.0,70840009,0.0,082/15,esito-18febbraio15.pdf,
71025218 MILANO VIA CAMILLO GIUSSANI '25,AGGIUDICATA,145122.0,71020218,147525.0,083/15,esito-18febbraio15.pdf,I.R.S.
71025302 MILANO VIA CAMILLO GIUSSANI '20 A,ASTA DESERTA,158692.0,71020302,0.0,084/15,esito-18febbraio15.pdf,
71025319 MILANO VIA CAMILLO GIUSSANI '20 B,ASTA DESERTA,158692.0,71020308,0.0,085/15,esito-18febbraio15.pdf,
71025418 MILANO VIA CAMILLO GIUSSANI '32,ASTA DESERTA,162021.0,71020418,0.0,086/15,esito-18febbraio15.pdf,
71025733 MILANO VIA RICCARDO BALSAMO CRIVELLI '16,ASTA DESERTA,161166.0,71020633,0.0,087/15,esito-18febbraio15.pdf,
71035061 MILANO VIA VITERBO '33,AGGIUDICATA,154536.0,71030704,161100.0,088/15,esito-18febbraio15.pdf,F.M.
71285055 CANEGRATE VIA BOLOGNA '15,ASTA DESERTA,63931.0,71280106,0.0,089/15,esito-18febbraio15.pdf,
PIOLTELLO VIA GALILEO GALILEI '49,ASTA DESERTA,65520.0,71460076,0.0,090/15,esito-18febbraio15.pdf,
BUSSERO VIALE EUROPA '13.B,AGGIUDICATA,100170.0,71480019,106712.0,091/15,esito-18febbraio15.pdf,D.G.M.C.
MILANO VIA VAL LAGARINA '34,ASTA DESERTA,76154.0,96120401,0.0,092/15,esito-18febbraio15.pdf,
MILANO VIA SEM BENELLI '16,AGGIUDICATA,102720.0,99220028,157510.0,093/15,esito-18febbraio15.pdf,M.A.M.
SESTO SAN GIOVANNI VIA SAVONA '80,ASTA DESERTA,79170.0,99690088,0.0,094/15,esito-18febbraio15.pdf,
MILANO VIA GIUSEPPE RIPAMONTI '36,AGGIUDICATA,162792.0,00010006,406000.0,050/19,esito-21marzo19.pdf,G.A.-.R.A.
MILANO VIA FILIPPO ABBIATI '5,AGGIUDICATA,44880.0,00341247,66300.0,051/19,esito-21marzo19.pdf,S.W.S.S.
