auction_date,base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,street_number,surface_sqm,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,latitude,longitude
3 Aprile 2025,142545.0,UOG2,MILANO,D,True,,041/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'23,,AGGIUDICATA,142545.0,652030.0,152100.0,esito-3aprile2025.pdf,H.I.Z.S.G.-.H.Z.,VIA DELLE BETULLE,45.4529296,9.079931199999999
3 Aprile 2025,117683.0,UOG2,MILANO,D,True,,042/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'6,,AGGIUDICATA,117683.0,652303.0,136480.0,esito-3aprile2025.pdf,J.P.E.V.,VIA DEGLI IPPOCASTANI,45.4523281,9.084994
3 Aprile 2025,175995.0,UOG1,MILANO,G,True,,043/25,PIENA PROP.,ALLOGGIO,4.0,20250320140526.html,'38,,AGGIUDICATA,175995.0,667454.0,0.0,esito-3aprile2025.pdf,N.,VIA MICHELE SAPONARO,45.4059408,9.172390799999999
3 Aprile 2025,175995.0,UOG1,MILANO,NO,False,,043/25,PIENA PROP.,AUTOBOX,0.0,20250320140526.html,'38/36,,AGGIUDICATA,175995.0,667454.0,0.0,esito-3aprile2025.pdf,N.,VIA MICHELE SAPONARO,45.4059408,9.172390799999999
3 Aprile 2025,151110.0,UOG3,MILANO,C,True,,044/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'55,,AGGIUDICATA,151110.0,682401.0,232898.0,esito-3aprile2025.pdf,D.X.,VIA UGO BETTI,45.4924378,9.108884699999999
3 Aprile 2025,119093.0,UOG3,MILANO,D,True,,045/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'38,,AGGIUDICATA,119093.0,700287.0,182800.0,esito-3aprile2025.pdf,H.D.J.,VIA ARTURO GRAF,45.5128114,9.1428519
3 Aprile 2025,108540.0,UOG3,MILANO,D,True,,046/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'65,,AGGIUDICATA,108540.0,701153.0,158000.0,esito-3aprile2025.pdf,H.A.,VIA FILIPPO DE PISIS,45.51243350000001,9.144701099999999
3 Aprile 2025,110048.0,UOG3,MILANO,E,True,,047/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'56,,AGGIUDICATA,110048.0,721546.0,173100.0,esito-3aprile2025.pdf,B.R.,VIA FRANCESCO CILEA,45.49654169999999,9.104095
3 Aprile 2025,137970.0,UOG3,MILANO,G,True,,048/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'55,,AGGIUDICATA,137970.0,721694.0,203350.0,esito-3aprile2025.pdf,L.W.,VIA APPENNINI,45.5020894,9.105774499999999
3 Aprile 2025,121545.0,UOG3,MILANO,G,True,,049/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'37,,AGGIUDICATA,121545.0,721950.0,165350.0,esito-3aprile2025.pdf,F.A.,VIA APPENNINI,45.5015455,9.106437
3 Aprile 2025,154395.0,UOG3,MILANO,G,True,,050/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'160,,AGGIUDICATA,154395.0,722188.0,226500.0,esito-3aprile2025.pdf,A.E.M.A.,VIA FRANCESCO CILEA,45.5018357,9.094764099999999
3 Aprile 2025,82008.0,UOGO,CORSICO,F,True,,051/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'21,,AGGIUDICATA,82008.0,740103.0,141500.0,esito-3aprile2025.pdf,H.F.A.A.,VIA EUGENIO CURIEL,45.4402177,9.094316599999999
3 Aprile 2025,84456.0,UOGO,CORSICO,G,True,,052/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'25,,AGGIUDICATA,84456.0,740302.0,91110.0,esito-3aprile2025.pdf,S.G.,VIA EUGENIO CURIEL,45.440744,9.0935369
3 Aprile 2025,123624.0,UOGO,CORSICO,F,True,,053/25,PIENA PROP.,ALLOGGIO,4.0,20250320140526.html,'25,,AGGIUDICATA,123624.0,740311.0,191000.0,esito-3aprile2025.pdf,H.H.A.M.,VIA EUGENIO CURIEL,45.440744,9.0935369
3 Aprile 2025,100368.0,UOGO,CORSICO,E,True,,054/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'39,,AGGIUDICATA,100368.0,740534.0,167650.0,esito-3aprile2025.pdf,M.R.Z.A.,VIA EUGENIO CURIEL,45.440584,9.0944416
3 Aprile 2025,90576.0,UOGO,CORSICO,G,True,,055/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'42,,AGGIUDICATA,90576.0,741204.0,138229.9,esito-3aprile2025.pdf,H.R.S.A.,VIALE ITALIA,45.4350725,9.0946307
3 Aprile 2025,98550.0,UOG3,MILANO,G,True,,056/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'23,,AGGIUDICATA,98550.0,1360080.0,147870.0,esito-3aprile2025.pdf,P.V.G.,VIA ALEX VISCONTI,45.5031981,9.1027427
3 Aprile 2025,136800.0,UOG2,MILANO,D,True,,057/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'19,,AGGIUDICATA,136800.0,1430055.0,220000.0,esito-3aprile2025.pdf,Q.X.,VIA VAL DEVERO,45.4591657,9.11084
3 Aprile 2025,107920.0,UOGE,SESTO SAN GIOVANNI,G,False,,058/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'2,,AGGIUDICATA,107920.0,2050056.0,151000.0,esito-3aprile2025.pdf,C.P.H.S.,VIA MODENA,45.5324549,9.233222099999999
3 Aprile 2025,75075.0,UOGO,LEGNANO,G,False,,059/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'6,,ASTA DESERTA,75075.0,2070175.0,0.0,esito-3aprile2025.pdf,,VIA BRENNERO,45.6061178,8.9149709
3 Aprile 2025,109340.0,UOGE,SESTO SAN GIOVANNI,G,False,,060/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'317,,AGGIUDICATA,109340.0,2380064.0,162500.0,esito-3aprile2025.pdf,E.R.G.S.,VIA GIUSEPPE ROVANI,45.5355122,9.221328999999999
3 Aprile 2025,106200.0,UOGE,PADERNO DUGNANO,G,False,,061/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'41,,AGGIUDICATA,106200.0,3080035.0,123150.0,esito-3aprile2025.pdf,A.S.S.N.,VIA BOLIVIA,45.5793481,9.1547336
3 Aprile 2025,80194.0,UOGO,BINASCO,E,False,,062/25,PIENA PROP.,ALLOGGIO,3.0,20250320140526.html,'29,,AGGIUDICATA,80194.0,3250085.0,92200.0,esito-3aprile2025.pdf,A.H.,VIA GUGLIELMO MARCONI,45.32931809999999,9.093204
3 Aprile 2025,102080.0,UOGO,PIEVE EMANUELE,E,True,,063/25,PIENA PROP.,ALLOGGIO,5.0,20250320140526.html,'8,,AGGIUDICATA,102080.0,9030116.0,135540.0,esito-3aprile2025.pdf,D.A.-.G.F.,VIA STRAUSS,45.3442298,9.1975044
3 Aprile 2025,44460.0,UOGE,CAMBIAGO,F,False,,064/25,PIENA PROP.,ALLOGGIO,2.0,20250320140526.html,'9,,AGGIUDICATA,44460.0,15600015.0,47160.0,esito-3aprile2025.pdf,M.D.,VIA JOHN FITZGERALD KENNEDY,45.5654163,9.398944
3 Aprile 2025,146646.0,UOG3,MILANO,G,True,,065/25,PIENA PROP.,ALLOGGIO,4.0,20250320140526.html,'21,,AGGIUDICATA,146646.0,70030309.0,171000.0,esito-3aprile2025.pdf,M.E.A.A.,VIA LONGARONE,45.51970499999999,9.1383263
3 Aprile 2025,111360.0,UOGO,ABBIATEGRASSO,G,False,,066/25,PIENA PROP.,ALLOGGIO,4.0,20250320140526.html,'53,,ASTA DESERTA,111360.0,70190001.0,0.0,esito-3aprile2025.pdf,,VIA GINIBISSA,45.4091657,8.9133441
3 Aprile 2025,120360.0,UOGE,PADERNO DUGNANO,F,False,,067/25,PIENA PROP.,ALLOGGIO,4.0,20250320140526.html,'12,,AGGIUDICATA,120360.0,70410014.0,133730.0,esito-3aprile2025.pdf,F.A.,VIA AURORA,45.57224180000001,9.1663322
3 Aprile 2025,128520.0,UOGE,PERO,G,True,,068/25,PIENA PROP.,ALLOGGIO,4.0,20250320140526.html,'2,,AGGIUDICATA,128520.0,70620015.0,166030.0,esito-3aprile2025.pdf,M.F.S.M.,VIA GIOVANNI XXIII,45.5109147,9.0785386
3 Aprile 2025,254331.0,UOG2,MILANO,G,True,,069/25,PIENA PROP.,ALLOGGIO,4.0,20250320140526.html,'26,,AGGIUDICATA,254331.0,70670755.0,265690.0,esito-3aprile2025.pdf,M.P.,VIA CARLO MARX,45.4724842,9.1114107
3 Aprile 2025,254331.0,UOG2,MILANO,NO,False,,069/25,PIENA PROP.,AUTOBOX,0.0,20250320140526.html,'9.A,,AGGIUDICATA,254331.0,70670755.0,265690.0,esito-3aprile2025.pdf,M.P.,VIA FELICITE' ROBERT LAMENNAIS,45.4310384,9.2004715
3 Aprile 2025,280060.0,UOG1,MILANO,D,True,,070/25,PIENA PROP.,ALLOGGIO,5.0,20250320140526.html,'11,,AGGIUDICATA,280060.0,71020107.0,325822.0,esito-3aprile2025.pdf,Y.J.J.,VIA CAMILLO GIUSSANI,45.4406132,9.1380182
3 Aprile 2025,280060.0,UOG1,MILANO,NO,False,,070/25,PIENA PROP.,AUTOBOX,0.0,20250320140526.html,'11,,AGGIUDICATA,280060.0,71020107.0,325822.0,esito-3aprile2025.pdf,Y.J.J.,VIA CAMILLO GIUSSANI,45.4406132,9.1380182
14 Luglio 2022,103785.0,UOG4,MILANO,***,False,,275/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'2,66.0,AGGIUDICATA,103785.0,160022.0,288208.0,esito14luglio2022.pdf,C.G.P.,VIA GIOVANNI PASCOLI,45.473588,9.218115899999999
14 Luglio 2022,58183.0,UOG4,MILANO,***,False,A,276/22,PIENA PROP.,ALLOGGIO,1.0,20220703171612.html,'4,37.0,AGGIUDICATA,58183.0,160106.0,205100.0,esito14luglio2022.pdf,O.B.A.M.,VIA GIOVANNI PASCOLI,45.4738427,9.2185495
14 Luglio 2022,59940.0,UOG4,MILANO,***,False,B,277/22,PIENA PROP.,ALLOGGIO,1.0,20220703171612.html,'4,36.0,AGGIUDICATA,59940.0,160171.0,180981.0,esito14luglio2022.pdf,R.Y.,VIA GIOVANNI PASCOLI,45.4738427,9.2185495
14 Luglio 2022,77053.0,UOG4,MILANO,***,False,C,278/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'4,49.0,AGGIUDICATA,77053.0,160186.0,252000.0,esito14luglio2022.pdf,P.A.P.,VIA GIOVANNI PASCOLI,45.4738427,9.2185495
14 Luglio 2022,119510.0,UOG4,MILANO,***,True,,279/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'1,76.0,AGGIUDICATA,119510.0,160324.0,313313.0,esito14luglio2022.pdf,C.D.,VIA GIAN BATTISTA TIEPOLO,45.4730283,9.2183566
14 Luglio 2022,150365.0,UOG2,MILANO,***,True,,280/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'6,58.0,AGGIUDICATA,150365.0,220012.0,251000.0,esito14luglio2022.pdf,C.R.,VIA LIPARI,45.4611511,9.1614802
14 Luglio 2022,86620.0,UOG3,MILANO,***,False,,281/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'111,71.0,AGGIUDICATA,86620.0,230027.0,187000.0,esito14luglio2022.pdf,M.T.R.,VIA MAC MAHON,45.4972783,9.153262699999999
14 Luglio 2022,61268.0,UOG2,MILANO,***,False,,282/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'1,53.0,AGGIUDICATA,61268.0,340730.0,105400.0,esito14luglio2022.pdf,M.E.S.,VIA FILIPPO ABBIATI,45.4727813,9.1414665
14 Luglio 2022,40936.0,UOG2,MILANO,***,False,,283/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'12,43.0,AGGIUDICATA,40936.0,342820.0,141000.0,esito14luglio2022.pdf,L.L.M.,VIA DANIELE RICCIARELLI,45.47220739999999,9.1421159
14 Luglio 2022,72000.0,UOG3,MILANO,***,False,A,284/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'4,60.0,AGGIUDICATA,72000.0,510846.0,86999.9,esito14luglio2022.pdf,L.X.,PIAZZA CARDINALE PIETRO GASPARRI,45.5253373,9.1638235
14 Luglio 2022,86400.0,UOG3,MILANO,***,False,B,285/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'4,72.0,AGGIUDICATA,86400.0,510905.0,151200.0,esito14luglio2022.pdf,N.M.M.M.,PIAZZA CARDINALE PIETRO GASPARRI,45.5253373,9.1638235
14 Luglio 2022,98252.0,UOG4,MILANO,F,True,,286/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'46,77.0,AGGIUDICATA,98252.0,550829.0,166500.0,esito14luglio2022.pdf,F.K.H.M.,VIALE UNGHERIA,45.445544,9.2535248
14 Luglio 2022,89320.0,UOG4,MILANO,***,True,A,287/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'91,70.0,AGGIUDICATA,89320.0,551111.0,146000.0,esito14luglio2022.pdf,A.P.N.Y.,VIA ORESTE SALOMONE,45.444717,9.2417096
14 Luglio 2022,111012.0,UOG4,MILANO,***,True,B,288/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'91,87.0,AGGIUDICATA,111012.0,551160.0,175450.0,esito14luglio2022.pdf,E.A.S.S.,VIA ORESTE SALOMONE,45.444717,9.2417096
14 Luglio 2022,95700.0,UOG2,CESANO BOSCONE,G,True,,289/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'21,88.0,AGGIUDICATA,95700.0,650940.0,111343.0,esito14luglio2022.pdf,F.R.A.G.A.M.,VIA DEI SALICI,45.4509645,9.080339799999999
14 Luglio 2022,137340.0,UOG3,MILANO,***,True,,290/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'42,109.0,AGGIUDICATA,137340.0,680105.0,238888.89,esito14luglio2022.pdf,H.A.,VIA UGO OJETTI,45.4949097,9.1116002
14 Luglio 2022,107100.0,UOG3,MILANO,***,True,,291/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'52,85.0,AGGIUDICATA,107100.0,680632.0,185999.0,esito14luglio2022.pdf,Y.Z.,VIA UGO BETTI,45.4932963,9.1112235
14 Luglio 2022,84672.0,UOG3,MILANO,***,True,,292/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'38,84.0,AGGIUDICATA,84672.0,700289.0,165000.0,esito14luglio2022.pdf,D.W.,VIA ARTURO GRAF,45.5128114,9.1428519
14 Luglio 2022,84672.0,UOG3,MILANO,***,True,,293/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'35,84.0,AGGIUDICATA,84672.0,700869.0,158880.0,esito14luglio2022.pdf,J.W.,VIA FILIPPO DE PISIS,45.5123143,9.1424834
14 Luglio 2022,84672.0,UOG3,MILANO,***,True,,294/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'61,84.0,AGGIUDICATA,84672.0,701125.0,143889.9,esito14luglio2022.pdf,L.H.,VIA FILIPPO DE PISIS,45.5121474,9.1447921
14 Luglio 2022,79632.0,UOG3,MILANO,***,True,,295/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'63,79.0,AGGIUDICATA,79632.0,701129.0,149000.0,esito14luglio2022.pdf,E.A.F.H.,VIA FILIPPO DE PISIS,45.5122857,9.1447481
14 Luglio 2022,92374.0,UOG3,MILANO,***,True,,296/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'3,69.0,ASTA DESERTA,92374.0,720259.0,0.0,esito14luglio2022.pdf,,VIA APPENNINI,45.4999829,9.1067719
14 Luglio 2022,88358.0,UOG3,MILANO,***,True,,297/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'32,66.0,AGGIUDICATA,88358.0,720777.0,155260.0,esito14luglio2022.pdf,J.Z.,VIA FRANCESCO CILEA,45.49560160000001,9.1056121
14 Luglio 2022,93713.0,UOG3,MILANO,***,True,,298/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'38,70.0,AGGIUDICATA,93713.0,721147.0,163199.9,esito14luglio2022.pdf,P.G.,VIA FRANCESCO CILEA,45.4957479,9.1051006
14 Luglio 2022,109778.0,UOG3,MILANO,***,True,,299/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'94,82.0,AGGIUDICATA,109778.0,721253.0,182000.0,esito14luglio2022.pdf,W.J.H.A.,VIA FRANCESCO CILEA,45.4966814,9.1017251
14 Luglio 2022,93456.0,UOGR,CORSICO,***,True,,300/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'11,88.0,AGGIUDICATA,93456.0,740002.0,112880.0,esito14luglio2022.pdf,F.F.,VIA EUGENIO CURIEL,45.43972309999999,9.0926259
14 Luglio 2022,93456.0,UOGR,CORSICO,D,True,,301/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'38,88.0,AGGIUDICATA,93456.0,741047.0,136250.0,esito14luglio2022.pdf,N.R.M.T.M.,VIA EUGENIO CURIEL,45.4401746,9.095141
14 Luglio 2022,92394.0,UOGR,CORSICO,D,True,,302/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'28,87.0,AGGIUDICATA,92394.0,741158.0,100110.0,esito14luglio2022.pdf,S.E.M.Z.,VIA EUGENIO CURIEL,45.4398974,9.0941326
14 Luglio 2022,96642.0,UOGR,CORSICO,E,True,,303/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'8,91.0,AGGIUDICATA,96642.0,742036.0,141100.0,esito14luglio2022.pdf,H.A.M.M.,VIA BENVENUTO CELLINI,45.43547359999999,9.0938989
14 Luglio 2022,93670.0,UOG2,MILANO,***,True,,304/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'19,85.0,AGGIUDICATA,93670.0,1430017.0,171889.0,esito14luglio2022.pdf,Y.C.,VIA VAL DEVERO,45.4591657,9.11084
14 Luglio 2022,102700.0,UOGS,SESTO SAN GIOVANNI,***,False,,305/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'317,79.0,AGGIUDICATA,102700.0,2380076.0,121200.0,esito14luglio2022.pdf,E.M.H.A.,VIA GIUSEPPE ROVANI,45.5355122,9.221328999999999
14 Luglio 2022,55062.0,UOGS,PREGNANA MILANESE,***,False,,306/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'10,80.0,AGGIUDICATA,55062.0,15890003.0,103330.0,esito14luglio2022.pdf,R.F.,VIA GIOVANNI PASCOLI,45.5137378,9.0083788
14 Luglio 2022,64125.0,UOGS,SETTIMO MILANESE,***,False,,307/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'23,60.0,AGGIUDICATA,64125.0,15900005.0,80917.0,esito14luglio2022.pdf,F.B.,VIA CESARE BATTISTI,45.4868734,9.0547302
14 Luglio 2022,99840.0,UOGS,RHO,***,True,,308/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'51,96.0,ASTA DESERTA,99840.0,70370024.0,0.0,esito14luglio2022.pdf,,VIA ANTONIO GRAMSCI,45.5396588,9.025941999999999
14 Luglio 2022,169085.0,UOG3,MILANO,***,True,,309/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'3,122.0,AGGIUDICATA,169085.0,70590030.0,326784.0,esito14luglio2022.pdf,T.G.,VIA BELTRAME CRISTIANI,45.5225349,9.2054866
14 Luglio 2022,169085.0,UOG3,MILANO,NO,False,,309/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'3,14.0,AGGIUDICATA,169085.0,70590030.0,326784.0,esito14luglio2022.pdf,T.G.,VIA BELTRAME CRISTIANI,45.5225349,9.2054866
14 Luglio 2022,169085.0,UOG3,MILANO,***,True,,310/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'1,122.0,AGGIUDICATA,169085.0,70590040.0,326784.0,esito14luglio2022.pdf,M.C.,VIA BELTRAME CRISTIANI,45.4687522,9.1815955
14 Luglio 2022,169085.0,UOG3,MILANO,NO,False,,310/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'1,14.0,AGGIUDICATA,169085.0,70590040.0,326784.0,esito14luglio2022.pdf,M.C.,VIA BELTRAME CRISTIANI,45.4687522,9.1815955
14 Luglio 2022,167755.0,UOG3,MILANO,***,True,,311/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'7,121.0,AGGIUDICATA,167755.0,70590244.0,326784.0,esito14luglio2022.pdf,M.S.,VIA ANTONIO LISSONI,45.5226361,9.207261299999999
14 Luglio 2022,167755.0,UOG3,MILANO,NO,False,,311/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'7,15.0,AGGIUDICATA,167755.0,70590244.0,326784.0,esito14luglio2022.pdf,M.S.,VIA ANTONIO LISSONI,45.5226361,9.207261299999999
14 Luglio 2022,136990.0,UOG3,MILANO,***,True,,312/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'300,103.0,AGGIUDICATA,136990.0,70590793.0,260200.0,esito14luglio2022.pdf,L.X.,VIALE GIOVANNI SUZZANI,45.5278666,9.211306900000002
14 Luglio 2022,142310.0,UOG3,MILANO,***,True,,313/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'11,107.0,AGGIUDICATA,142310.0,70590970.0,230000.0,esito14luglio2022.pdf,W.Z.,VIA RAFFAELLO GIOLLI,45.525217,9.210090899999999
14 Luglio 2022,148428.0,UOG2,MILANO,***,True,,314/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'10,126.0,AGGIUDICATA,148428.0,70670467.0,241680.0,esito14luglio2022.pdf,A.B.,VIA BENJAMIN CONSTANT,45.4718107,9.1132214
14 Luglio 2022,131556.0,UOG1,MILANO,***,True,,315/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'28,99.0,AGGIUDICATA,131556.0,71020379.0,221230.0,esito14luglio2022.pdf,M.P.,VIA CAMILLO GIUSSANI,45.4406014,9.1397967
14 Luglio 2022,131556.0,UOG1,MILANO,NO,False,,315/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'28,13.0,AGGIUDICATA,131556.0,71020379.0,221230.0,esito14luglio2022.pdf,M.P.,VIA CAMILLO GIUSSANI,45.4406014,9.1397967
14 Luglio 2022,147972.0,UOG1,MILANO,***,True,,316/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'14,118.0,AGGIUDICATA,147972.0,71020654.0,189000.0,esito14luglio2022.pdf,H.X.,VIA RICCARDO BALSAMO CRIVELLI,45.439986,9.1366845
14 Luglio 2022,183654.0,UOG1,MILANO,***,True,,317/22,PIENA PROP.,ALLOGGIO,5.0,20220703171612.html,'7,141.0,AGGIUDICATA,183654.0,71020727.0,237500.0,esito14luglio2022.pdf,I.A.H.M.K.,VIA PATERNO',45.43958749999999,9.139711199999999
14 Luglio 2022,183654.0,UOG1,MILANO,NO,False,,317/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'7,15.0,AGGIUDICATA,183654.0,71020727.0,237500.0,esito14luglio2022.pdf,I.A.H.M.K.,VIA PATERNO',45.43958749999999,9.139711199999999
08 Marzo 2018,36176.0,UOG4,MILANO,G,False,,001/18,,ALLOGGIO,1.0,20180206172225.html,4,28.0,AGGIUDICATA,36176.0,160173.0,92760.0,esito-08marzo18.pdf,N.L.-.F.E.,VIA GIOVANNI PASCOLI,45.4738427,9.2185495
08 Marzo 2018,58560.0,UOG3,MILANO,G,False,,002/18,,ALLOGGIO,2.0,20180206172225.html,7,61.0,AGGIUDICATA,58560.0,230434.0,90000.0,esito-08marzo18.pdf,A.G.,VIA G. DE PREDIS,45.4960594,9.152804399999999
08 Marzo 2018,65846.0,UOG4,MILANO,G,False,,003/18,,ALLOGGIO,2.0,20180206172225.html,3,57.0,AGGIUDICATA,65846.0,410569.0,107440.0,esito-08marzo18.pdf,L.L.,VIA ILLIRICO,45.46932289999999,9.2322157
08 Marzo 2018,74592.0,UOG3,MILANO,G,False,,004/18,,ALLOGGIO,3.0,20180206172225.html,4,74.0,AGGIUDICATA,74592.0,510823.0,82000.0,esito-08marzo18.pdf,L.C.,PIAZZA PIETRO GASPARRI,45.5258026,9.164304999999999
08 Marzo 2018,93744.0,UOG3,MILANO,G,True,,005/18,,ALLOGGIO,3.0,20180206172225.html,57,93.0,AGGIUDICATA,93744.0,511202.0,138980.0,esito-08marzo18.pdf,J.Y.,VIA COMASINA,45.5274963,9.162652399999999
08 Marzo 2018,50160.0,UOG4,MILANO,G,True,,006/18,,ALLOGGIO,2.0,20180206172225.html,98,57.0,AGGIUDICATA,50160.0,551685.0,80525.0,esito-08marzo18.pdf,D.T.F.,VIA ROMUALDO BONFADINI,45.4441447,9.2447383
08 Marzo 2018,54560.0,UOG4,MILANO,G,True,,007/18,,ALLOGGIO,2.0,20180206172225.html,94,62.0,AGGIUDICATA,54560.0,553381.0,81700.0,esito-08marzo18.pdf,A.M.,VIA ROMUALDO BONFADINI,45.4443423,9.242782300000002
08 Marzo 2018,85888.0,UOG2,MILANO,G,True,,008/18,,ALLOGGIO,3.0,20180206172225.html,75,88.0,ASTA DESERTA,85888.0,650692.0,0.0,esito-08marzo18.pdf,,VIA DEI SALICI,45.4530155,9.0791443
08 Marzo 2018,99552.0,UOG2,MILANO,G,True,,009/18,,ALLOGGIO,4.0,20180206172225.html,25,102.0,ASTA DESERTA,99552.0,651815.0,0.0,esito-08marzo18.pdf,,VIA DEI LARICI,45.4537384,9.082148
08 Marzo 2018,99552.0,UOG2,MILANO,G,True,,010/18,,ALLOGGIO,4.0,20180206172225.html,29,102.0,ASTA DESERTA,99552.0,651853.0,0.0,esito-08marzo18.pdf,,VIA DEI LARICI,45.4540718,9.082103
08 Marzo 2018,98576.0,UOG2,MILANO,G,True,,011/18,,ALLOGGIO,4.0,20180206172225.html,33,101.0,AGGIUDICATA,98576.0,651879.0,105000.0,esito-08marzo18.pdf,I.H.W.,VIA DEI LARICI,45.4544123,9.082056999999999
08 Marzo 2018,87840.0,UOG2,MILANO,G,True,,012/18,,ALLOGGIO,3.0,20180206172225.html,4,90.0,ASTA DESERTA,87840.0,652365.0,0.0,esito-08marzo18.pdf,,VIA DEGLI IPPOCASTANI,45.4528967,9.085319499999999
08 Marzo 2018,62424.0,UOG3,MILANO,E,True,,013/18,,ALLOGGIO,2.0,20180206172225.html,191,68.0,AGGIUDICATA,62424.0,680869.0,105600.0,esito-08marzo18.pdf,M.G.M.,VIA UGO BETTI,45.496793,9.1095525
08 Marzo 2018,79866.0,UOG3,MILANO,E,True,,014/18,,ALLOGGIO,3.0,20180206172225.html,15,87.0,AGGIUDICATA,79866.0,681204.0,136000.0,esito-08marzo18.pdf,A.M.,VIA UGO BETTI,45.49135099999999,9.1131611
08 Marzo 2018,78030.0,UOG3,MILANO,G,True,,015/18,,ALLOGGIO,3.0,20180206172225.html,69,85.0,AGGIUDICATA,78030.0,682959.0,96600.0,esito-08marzo18.pdf,T.X.,VIA UGO BETTI,45.4930165,9.1092683
08 Marzo 2018,92106.0,UOG3,MILANO,G,True,,016/18,,ALLOGGIO,3.0,20180206172225.html,113,86.0,AGGIUDICATA,92106.0,690133.0,0.0,esito-08marzo18.pdf,N.O.,VIA LITTA MODIGNANI,45.5200046,9.1543487
08 Marzo 2018,96390.0,UOG3,MILANO,G,True,,017/18,,ALLOGGIO,3.0,20180206172225.html,105,90.0,AGGIUDICATA,96390.0,690386.0,121100.0,esito-08marzo18.pdf,H.S.,VIA LITTA MODIGNANI,45.52056349999999,9.1525942
