auction_date,base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,street_number,surface_sqm,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,lat,lng,zone_id,price_disparity,base_price_per_sqm,final_base_price_eur
14 Luglio 2022,61268.0,UOG2,MILANO,***,False,,282/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'1,53.0,AGGIUDICATA,61268.0,340730.0,105400.0,esito14luglio2022.pdf,M.E.S.,VIA FILIPPO ABBIATI,45.4727813,9.1414665,10,0.7203107658157603,1156.0,1988.6792452830189
14 Luglio 2022,40936.0,UOG2,MILANO,***,False,,283/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'12,43.0,AGGIUDICATA,40936.0,342820.0,141000.0,esito14luglio2022.pdf,L.L.M.,VIA DANIELE RICCIARELLI,45.47220739999999,9.1421159,10,2.4444010162204415,952.0,3279.0697674418607
14 Luglio 2022,72000.0,UOG3,MILANO,***,False,A,284/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'4,60.0,AGGIUDICATA,72000.0,510846.0,86999.9,esito14luglio2022.pdf,L.X.,PIAZZA CARDINALE PIETRO GASPARRI,45.5253373,9.1638235,13,0.20833194444444436,1200.0,1449.9983333333332
14 Luglio 2022,86400.0,UOG3,MILANO,***,False,B,285/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'4,72.0,AGGIUDICATA,86400.0,510905.0,151200.0,esito14luglio2022.pdf,N.M.M.M.,PIAZZA CARDINALE PIETRO GASPARRI,45.5253373,9.1638235,13,0.75,1200.0,2100.0
14 Luglio 2022,98252.0,UOG4,MILANO,F,True,,286/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'46,77.0,AGGIUDICATA,98252.0,550829.0,166500.0,esito14luglio2022.pdf,F.K.H.M.,VIALE UNGHERIA,45.445544,9.2535248,3,0.6946219924276351,1276.0,2162.3376623376626
14 Luglio 2022,89320.0,UOG4,MILANO,***,True,A,287/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'91,70.0,AGGIUDICATA,89320.0,551111.0,146000.0,esito14luglio2022.pdf,A.P.N.Y.,VIA ORESTE SALOMONE,45.444717,9.2417096,3,0.6345723242274967,1276.0,2085.714285714286
14 Luglio 2022,111012.0,UOG4,MILANO,***,True,B,288/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'91,87.0,AGGIUDICATA,111012.0,551160.0,175450.0,esito14luglio2022.pdf,E.A.S.S.,VIA ORESTE SALOMONE,45.444717,9.2417096,3,0.5804597701149425,1276.0,2016.6666666666667
14 Luglio 2022,95700.0,UOG2,CESANO BOSCONE,G,True,,289/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'21,88.0,AGGIUDICATA,95700.0,650940.0,111343.0,esito14luglio2022.pdf,F.R.A.G.A.M.,VIA DEI SALICI,45.4509645,9.0803398,8,0.1634587251828631,1087.5,1265.2613636363637
14 Luglio 2022,137340.0,UOG3,MILANO,***,True,,290/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'42,109.0,AGGIUDICATA,137340.0,680105.0,238888.89,esito14luglio2022.pdf,H.A.,VIA UGO OJETTI,45.4949097,9.1116002,9,0.739397771952818,1260.0,2191.6411926605506
14 Luglio 2022,107100.0,UOG3,MILANO,***,True,,291/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'52,85.0,AGGIUDICATA,107100.0,680632.0,185999.0,esito14luglio2022.pdf,Y.Z.,VIA UGO BETTI,45.4932963,9.1112235,9,0.7366853408029879,1260.0,2188.2235294117645
14 Luglio 2022,84672.0,UOG3,MILANO,***,True,,292/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'38,84.0,AGGIUDICATA,84672.0,700289.0,165000.0,esito14luglio2022.pdf,D.W.,VIA ARTURO GRAF,45.5128114,9.1428519,14,0.9486961451247166,1008.0,1964.2857142857142
14 Luglio 2022,84672.0,UOG3,MILANO,***,True,,293/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'35,84.0,AGGIUDICATA,84672.0,700869.0,158880.0,esito14luglio2022.pdf,J.W.,VIA FILIPPO DE PISIS,45.5123143,9.1424834,14,0.8764172335600907,1008.0,1891.4285714285713
14 Luglio 2022,84672.0,UOG3,MILANO,***,True,,294/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'61,84.0,AGGIUDICATA,84672.0,701125.0,143889.9,esito14luglio2022.pdf,L.H.,VIA FILIPPO DE PISIS,45.5121474,9.1447921,14,0.6993799603174603,1008.0,1712.975
14 Luglio 2022,79632.0,UOG3,MILANO,***,True,,295/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'63,79.0,AGGIUDICATA,79632.0,701129.0,149000.0,esito14luglio2022.pdf,E.A.F.H.,VIA FILIPPO DE PISIS,45.5122857,9.1447481,14,0.87110709262608,1008.0,1886.0759493670887
14 Luglio 2022,92374.0,UOG3,MILANO,***,True,,296/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'3,69.0,ASTA DESERTA,92374.0,720259.0,0.0,esito14luglio2022.pdf,,VIA APPENNINI,45.4999829,9.1067719,9,-1.0,1338.7536231884058,0.0
14 Luglio 2022,88358.0,UOG3,MILANO,***,True,,297/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'32,66.0,AGGIUDICATA,88358.0,720777.0,155260.0,esito14luglio2022.pdf,J.Z.,VIA FRANCESCO CILEA,45.49560160000001,9.1056121,9,0.7571696960094162,1338.7575757575758,2352.4242424242425
14 Luglio 2022,93713.0,UOG3,MILANO,***,True,,298/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'38,70.0,AGGIUDICATA,93713.0,721147.0,163199.9,esito14luglio2022.pdf,P.G.,VIA FRANCESCO CILEA,45.4957479,9.1051006,9,0.7414862399026815,1338.7571428571428,2331.427142857143
14 Luglio 2022,109778.0,UOG3,MILANO,***,True,,299/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'94,82.0,AGGIUDICATA,109778.0,721253.0,182000.0,esito14luglio2022.pdf,W.J.H.A.,VIA FRANCESCO CILEA,45.4966814,9.1017251,9,0.6578913807866785,1338.7560975609756,2219.512195121951
14 Luglio 2022,93456.0,UOGR,CORSICO,***,True,,300/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'11,88.0,AGGIUDICATA,93456.0,740002.0,112880.0,esito14luglio2022.pdf,F.F.,VIA EUGENIO CURIEL,45.43972309999999,9.0926259,7,0.20784112309536037,1062.0,1282.7272727272727
14 Luglio 2022,93456.0,UOGR,CORSICO,D,True,,301/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'38,88.0,AGGIUDICATA,93456.0,741047.0,136250.0,esito14luglio2022.pdf,N.R.M.T.M.,VIA EUGENIO CURIEL,45.4401746,9.095141,7,0.45790532443074816,1062.0,1548.2954545454545
14 Luglio 2022,92394.0,UOGR,CORSICO,D,True,,302/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'28,87.0,AGGIUDICATA,92394.0,741158.0,100110.0,esito14luglio2022.pdf,S.E.M.Z.,VIA EUGENIO CURIEL,45.4398974,9.0941326,7,0.08351191635820508,1062.0,1150.6896551724137
14 Luglio 2022,96642.0,UOGR,CORSICO,E,True,,303/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'8,91.0,AGGIUDICATA,96642.0,742036.0,141100.0,esito14luglio2022.pdf,H.A.M.M.,VIA BENVENUTO CELLINI,45.43547359999999,9.0938989,7,0.4600277312141719,1062.0,1550.5494505494505
14 Luglio 2022,93670.0,UOG2,MILANO,***,True,,304/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'19,85.0,AGGIUDICATA,93670.0,1430017.0,171889.0,esito14luglio2022.pdf,Y.C.,VIA VAL DEVERO,45.4591657,9.11084,16,0.8350485747838156,1102.0,2022.2235294117647
14 Luglio 2022,102700.0,UOGS,SESTO SAN GIOVANNI,***,False,,305/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'317,79.0,AGGIUDICATA,102700.0,2380076.0,121200.0,esito14luglio2022.pdf,E.M.H.A.,VIA GIUSEPPE ROVANI,45.5355122,9.221329,6,0.1801363193768257,1300.0,1534.1772151898733
14 Luglio 2022,55062.0,UOGS,PREGNANA MILANESE,***,False,,306/22,PIENA PROP.,ALLOGGIO,3.0,20220703171612.html,'10,80.0,AGGIUDICATA,55062.0,15890003.0,103330.0,esito14luglio2022.pdf,R.F.,VIA GIOVANNI PASCOLI,45.5137378,9.0083788,-1,0.8766118194035815,688.275,1291.625
14 Luglio 2022,64125.0,UOGS,SETTIMO MILANESE,***,False,,307/22,PIENA PROP.,ALLOGGIO,2.0,20220703171612.html,'23,60.0,AGGIUDICATA,64125.0,15900005.0,80917.0,esito14luglio2022.pdf,F.B.,VIA CESARE BATTISTI,45.4868734,9.0547302,-1,0.2618635477582846,1068.75,1348.6166666666666
14 Luglio 2022,99840.0,UOGS,RHO,***,True,,308/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'51,96.0,ASTA DESERTA,99840.0,70370024.0,0.0,esito14luglio2022.pdf,,VIA ANTONIO GRAMSCI,45.5396588,9.025942,0,-1.0,1040.0,0.0
14 Luglio 2022,169085.0,UOG3,MILANO,***,True,,309/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'3,122.0,AGGIUDICATA,169085.0,70590030.0,326784.0,esito14luglio2022.pdf,T.G.,VIA BELTRAME CRISTIANI,45.5225349,9.2054866,6,0.9326610876186533,1385.9426229508197,2678.55737704918
14 Luglio 2022,169085.0,UOG3,MILANO,NO,False,,309/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'3,14.0,AGGIUDICATA,169085.0,70590030.0,326784.0,esito14luglio2022.pdf,T.G.,VIA BELTRAME CRISTIANI,45.5225349,9.2054866,6,0.9326610876186533,12077.5,23341.714285714286
14 Luglio 2022,169085.0,UOG3,MILANO,***,True,,310/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'1,122.0,AGGIUDICATA,169085.0,70590040.0,326784.0,esito14luglio2022.pdf,M.C.,VIA BELTRAME CRISTIANI,45.4687522,9.1815955,-1,0.9326610876186533,1385.9426229508197,2678.55737704918
14 Luglio 2022,169085.0,UOG3,MILANO,NO,False,,310/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'1,14.0,AGGIUDICATA,169085.0,70590040.0,326784.0,esito14luglio2022.pdf,M.C.,VIA BELTRAME CRISTIANI,45.4687522,9.1815955,-1,0.9326610876186533,12077.5,23341.714285714286
14 Luglio 2022,167755.0,UOG3,MILANO,***,True,,311/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'7,121.0,AGGIUDICATA,167755.0,70590244.0,326784.0,esito14luglio2022.pdf,M.S.,VIA ANTONIO LISSONI,45.5226361,9.2072613,6,0.9479836666567315,1386.404958677686,2700.694214876033
14 Luglio 2022,167755.0,UOG3,MILANO,NO,False,,311/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'7,15.0,AGGIUDICATA,167755.0,70590244.0,326784.0,esito14luglio2022.pdf,M.S.,VIA ANTONIO LISSONI,45.5226361,9.2072613,6,0.9479836666567315,11183.666666666666,21785.6
14 Luglio 2022,136990.0,UOG3,MILANO,***,True,,312/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'300,103.0,AGGIUDICATA,136990.0,70590793.0,260200.0,esito14luglio2022.pdf,L.X.,VIALE GIOVANNI SUZZANI,45.5278666,9.211306900000002,6,0.899408715964669,1330.0,2526.21359223301
14 Luglio 2022,142310.0,UOG3,MILANO,***,True,,313/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'11,107.0,AGGIUDICATA,142310.0,70590970.0,230000.0,esito14luglio2022.pdf,W.Z.,VIA RAFFAELLO GIOLLI,45.525217,9.2100909,6,0.6161900077296044,1330.0,2149.532710280374
14 Luglio 2022,148428.0,UOG2,MILANO,***,True,,314/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'10,126.0,AGGIUDICATA,148428.0,70670467.0,241680.0,esito14luglio2022.pdf,A.B.,VIA BENJAMIN CONSTANT,45.4718107,9.1132214,-1,0.6282642089093702,1178.0,1918.095238095238
14 Luglio 2022,131556.0,UOG1,MILANO,***,True,,315/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'28,99.0,AGGIUDICATA,131556.0,71020379.0,221230.0,esito14luglio2022.pdf,M.P.,VIA CAMILLO GIUSSANI,45.4406014,9.1397967,15,0.6816412782389248,1328.8484848484848,2234.6464646464647
14 Luglio 2022,131556.0,UOG1,MILANO,NO,False,,315/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'28,13.0,AGGIUDICATA,131556.0,71020379.0,221230.0,esito14luglio2022.pdf,M.P.,VIA CAMILLO GIUSSANI,45.4406014,9.1397967,15,0.6816412782389248,10119.692307692309,17017.69230769231
14 Luglio 2022,147972.0,UOG1,MILANO,***,True,,316/22,PIENA PROP.,ALLOGGIO,4.0,20220703171612.html,'14,118.0,AGGIUDICATA,147972.0,71020654.0,189000.0,esito14luglio2022.pdf,H.X.,VIA RICCARDO BALSAMO CRIVELLI,45.439986,9.1366845,15,0.2772686724515449,1254.0,1601.6949152542372
14 Luglio 2022,183654.0,UOG1,MILANO,***,True,,317/22,PIENA PROP.,ALLOGGIO,5.0,20220703171612.html,'7,141.0,AGGIUDICATA,183654.0,71020727.0,237500.0,esito14luglio2022.pdf,I.A.H.M.K.,VIA PATERNO',45.43958749999999,9.1397112,15,0.29319263397475687,1302.5106382978724,1684.3971631205675
14 Luglio 2022,183654.0,UOG1,MILANO,NO,False,,317/22,PIENA PROP.,AUTOBOX,0.0,20220703171612.html,'7,15.0,AGGIUDICATA,183654.0,71020727.0,237500.0,esito14luglio2022.pdf,I.A.H.M.K.,VIA PATERNO',45.43958749999999,9.1397112,15,0.29319263397475687,12243.6,15833.333333333334
08 Marzo 2018,36176.0,UOG4,MILANO,G,False,,001/18,,ALLOGGIO,1.0,20180206172225.html,4,28.0,AGGIUDICATA,36176.0,160173.0,92760.0,esito-08marzo18.pdf,N.L.-.F.E.,VIA GIOVANNI PASCOLI,45.4738427,9.2185495,2,1.5641309155241043,1292.0,3312.8571428571427
08 Marzo 2018,58560.0,UOG3,MILANO,G,False,,002/18,,ALLOGGIO,2.0,20180206172225.html,7,61.0,AGGIUDICATA,58560.0,230434.0,90000.0,esito-08marzo18.pdf,A.G.,VIA G. DE PREDIS,45.4960594,9.1528044,12,0.5368852459016393,960.0,1475.4098360655737
08 Marzo 2018,65846.0,UOG4,MILANO,G,False,,003/18,,ALLOGGIO,2.0,20180206172225.html,3,57.0,AGGIUDICATA,65846.0,410569.0,107440.0,esito-08marzo18.pdf,L.L.,VIA ILLIRICO,45.46932289999999,9.2322157,2,0.6316860553412508,1155.1929824561403,1884.9122807017543
08 Marzo 2018,74592.0,UOG3,MILANO,G,False,,004/18,,ALLOGGIO,3.0,20180206172225.html,4,74.0,AGGIUDICATA,74592.0,510823.0,82000.0,esito-08marzo18.pdf,L.C.,PIAZZA PIETRO GASPARRI,45.5258026,9.164305,13,0.09931359931359932,1008.0,1108.1081081081081
08 Marzo 2018,93744.0,UOG3,MILANO,G,True,,005/18,,ALLOGGIO,3.0,20180206172225.html,57,93.0,AGGIUDICATA,93744.0,511202.0,138980.0,esito-08marzo18.pdf,J.Y.,VIA COMASINA,45.5274963,9.1626524,13,0.48254821641918416,1008.0,1494.4086021505377
08 Marzo 2018,50160.0,UOG4,MILANO,G,True,,006/18,,ALLOGGIO,2.0,20180206172225.html,98,57.0,AGGIUDICATA,50160.0,551685.0,80525.0,esito-08marzo18.pdf,D.T.F.,VIA ROMUALDO BONFADINI,45.4441447,9.2447383,3,0.6053628389154705,880.0,1412.719298245614
08 Marzo 2018,54560.0,UOG4,MILANO,G,True,,007/18,,ALLOGGIO,2.0,20180206172225.html,94,62.0,AGGIUDICATA,54560.0,553381.0,81700.0,esito-08marzo18.pdf,A.M.,VIA ROMUALDO BONFADINI,45.4443423,9.242782300000002,3,0.4974340175953079,880.0,1317.741935483871
08 Marzo 2018,85888.0,UOG2,MILANO,G,True,,008/18,,ALLOGGIO,3.0,20180206172225.html,75,88.0,ASTA DESERTA,85888.0,650692.0,0.0,esito-08marzo18.pdf,,VIA DEI SALICI,45.4530155,9.0791443,8,-1.0,976.0,0.0
08 Marzo 2018,99552.0,UOG2,MILANO,G,True,,009/18,,ALLOGGIO,4.0,20180206172225.html,25,102.0,ASTA DESERTA,99552.0,651815.0,0.0,esito-08marzo18.pdf,,VIA DEI LARICI,45.4537384,9.082148,8,-1.0,976.0,0.0
08 Marzo 2018,99552.0,UOG2,MILANO,G,True,,010/18,,ALLOGGIO,4.0,20180206172225.html,29,102.0,ASTA DESERTA,99552.0,651853.0,0.0,esito-08marzo18.pdf,,VIA DEI LARICI,45.4540718,9.082103,8,-1.0,976.0,0.0
08 Marzo 2018,98576.0,UOG2,MILANO,G,True,,011/18,,ALLOGGIO,4.0,20180206172225.html,33,101.0,AGGIUDICATA,98576.0,651879.0,105000.0,esito-08marzo18.pdf,I.H.W.,VIA DEI LARICI,45.4544123,9.082057,8,0.06516799220905697,976.0,1039.6039603960396
08 Marzo 2018,87840.0,UOG2,MILANO,G,True,,012/18,,ALLOGGIO,3.0,20180206172225.html,4,90.0,ASTA DESERTA,87840.0,652365.0,0.0,esito-08marzo18.pdf,,VIA DEGLI IPPOCASTANI,45.4528967,9.0853195,8,-1.0,976.0,0.0
08 Marzo 2018,62424.0,UOG3,MILANO,E,True,,013/18,,ALLOGGIO,2.0,20180206172225.html,191,68.0,AGGIUDICATA,62424.0,680869.0,105600.0,esito-08marzo18.pdf,M.G.M.,VIA UGO BETTI,45.496793,9.1095525,9,0.6916570549788543,918.0,1552.9411764705883
08 Marzo 2018,79866.0,UOG3,MILANO,E,True,,014/18,,ALLOGGIO,3.0,20180206172225.html,15,87.0,AGGIUDICATA,79866.0,681204.0,136000.0,esito-08marzo18.pdf,A.M.,VIA UGO BETTI,45.49135099999999,9.1131611,9,0.7028522775649212,918.0,1563.2183908045977
08 Marzo 2018,78030.0,UOG3,MILANO,G,True,,015/18,,ALLOGGIO,3.0,20180206172225.html,69,85.0,AGGIUDICATA,78030.0,682959.0,96600.0,esito-08marzo18.pdf,T.X.,VIA UGO BETTI,45.4930165,9.1092683,9,0.2379853902345252,918.0,1136.4705882352941
08 Marzo 2018,92106.0,UOG3,MILANO,G,True,,016/18,,ALLOGGIO,3.0,20180206172225.html,113,86.0,AGGIUDICATA,92106.0,690133.0,0.0,esito-08marzo18.pdf,N.O.,VIA LITTA MODIGNANI,45.5200046,9.1543487,14,-1.0,1071.0,0.0
08 Marzo 2018,96390.0,UOG3,MILANO,G,True,,017/18,,ALLOGGIO,3.0,20180206172225.html,105,90.0,AGGIUDICATA,96390.0,690386.0,121100.0,esito-08marzo18.pdf,H.S.,VIA LITTA MODIGNANI,45.52056349999999,9.1525942,14,0.25635439360929557,1071.0,1345.5555555555557
08 Marzo 2018,98532.0,UOG3,MILANO,F,True,,018/18,,ALLOGGIO,3.0,20180206172225.html,107,92.0,ASTA DESERTA,98532.0,690398.0,0.0,esito-08marzo18.pdf,,VIA LITTA MODIGNANI,45.5223221,9.1531631,13,-1.0,1071.0,0.0
08 Marzo 2018,50077.0,UOG3,MILANO,G,True,,019/18,,ALLOGGIO,2.0,20180206172225.html,48,69.0,AGGIUDICATA,50077.0,700442.0,59250.0,esito-08marzo18.pdf,R.L.,VIA ARTURO GRAF,45.5127736,9.1440532,14,0.18317790602472192,725.7536231884058,858.695652173913
08 Marzo 2018,94288.0,UOG1,MILANO,D,True,,020/18,,ALLOGGIO,3.0,20180206172225.html,99,83.0,AGGIUDICATA,94288.0,750366.0,100000.0,esito-08marzo18.pdf,M.M.D.T.,VIA AGOSTINO DE PRETIS,45.4297382,9.1555518,11,0.06058034956728322,1136.0,1204.8192771084337
08 Marzo 2018,102240.0,UOG1,MILANO,D,True,,021/18,,ALLOGGIO,3.0,20180206172225.html,113,90.0,AGGIUDICATA,102240.0,750488.0,122300.0,esito-08marzo18.pdf,S.E.M.Z.,VIA AGOSTINO DE PRETIS,45.42971199999999,9.1570451,11,0.19620500782472614,1136.0,1358.888888888889
08 Marzo 2018,92182.0,UOG1,MILANO,D,True,,022/18,,ALLOGGIO,3.0,20180206172225.html,57,62.0,ASTA DESERTA,92182.0,750663.0,0.0,esito-08marzo18.pdf,,VIA AGOSTINO DE PRETIS,45.4288385,9.1508587,11,-1.0,1486.8064516129032,0.0
08 Marzo 2018,92182.0,UOG1,MILANO,NO,False,,022/18,,AUTOBOX,0.0,20180206172225.html,55,25.0,ASTA DESERTA,92182.0,750663.0,0.0,esito-08marzo18.pdf,,VIA AGOSTINO DE PRETIS,45.4284559,9.1506199,11,-1.0,3687.28,0.0
08 Marzo 2018,129484.0,UOG2,MILANO,F,True,,023/18,,ALLOGGIO,4.0,20180206172225.html,5,117.0,AGGIUDICATA,129484.0,1120047.0,170000.0,esito-08marzo18.pdf,P.A.E.,VIA DEGLI ANEMONI,45.4544934,9.1316099,16,0.31290352475981587,1106.7008547008547,1452.991452991453
08 Marzo 2018,79682.0,UOG2,MILANO,F,True,,024/18,,ALLOGGIO,3.0,20180206172225.html,6,72.0,AGGIUDICATA,79682.0,1120079.0,136780.0,esito-08marzo18.pdf,S.L.,VIA DELLE CAMELIE,45.4541803,9.1318222,16,0.7165733791822494,1106.6944444444443,1899.7222222222222
08 Marzo 2018,73780.0,UOGS,SESTO S. GIOVANNI,G,False,,025/18,,ALLOGGIO,3.0,20180206172225.html,309,62.0,ASTA DESERTA,73780.0,2020142.0,0.0,esito-08marzo18.pdf,,VIA GIUSEPPE ROVANI,45.5356226,9.2221503,6,-1.0,1190.0,0.0
08 Marzo 2018,64260.0,UOGS,SESTO S. GIOVANNI,G,False,,026/18,,ALLOGGIO,2.0,20180206172225.html,194,54.0,ASTA DESERTA,64260.0,2020209.0,0.0,esito-08marzo18.pdf,,VIA FRATELLI BANDIERA,45.5347572,9.2233074,6,-1.0,1190.0,0.0
08 Marzo 2018,63070.0,UOGS,SESTO S. GIOVANNI,G,False,,027/18,,ALLOGGIO,2.0,20180206172225.html,200,53.0,ASTA DESERTA,63070.0,2020287.0,0.0,esito-08marzo18.pdf,,VIA FRATELLI BANDIERA,45.5347518,9.222615200000002,6,-1.0,1190.0,0.0
08 Marzo 2018,76024.0,UOGS,SESTO S. GIOVANNI,G,False,,028/18,,ALLOGGIO,3.0,20180206172225.html,446,86.0,AGGIUDICATA,76024.0,2040118.0,85100.0,esito-08marzo18.pdf,M.T.,VIALE TOMMASO EDISON,45.5238883,9.2290991,6,0.11938335262548669,884.0,989.5348837209302
08 Marzo 2018,79315.0,UOGS,SESTO S. GIOVANNI,G,False,,029/18,,ALLOGGIO,3.0,20180206172225.html,109,81.0,ASTA DESERTA,79315.0,2370080.0,0.0,esito-08marzo18.pdf,,VIA GIACOMO LEOPARDI,45.5383865,9.2248829,6,-1.0,979.1975308641976,0.0
08 Marzo 2018,71400.0,UOGS,SESTO S. GIOVANNI,G,False,,030/18,,ALLOGGIO,2.0,20180206172225.html,317,60.0,ASTA DESERTA,71400.0,2380063.0,0.0,esito-08marzo18.pdf,,VIA GIUSEPPE ROVANI,45.5355122,9.221329,6,-1.0,1190.0,0.0
08 Marzo 2018,78387.0,UOGS,BRESSO,F,True,,031/18,,ALLOGGIO,3.0,20180206172225.html,28,87.0,AGGIUDICATA,78387.0,2490010.0,91922.0,esito-08marzo18.pdf,F.J.,VIA GIUSEPPE BOLOGNA,45.53546060000001,9.1845692,-1,0.1726689374513631,901.0,1056.5747126436781
08 Marzo 2018,66478.0,UOG3,MILANO,G,True,,032/18,,ALLOGGIO,3.0,20180206172225.html,16,79.0,AGGIUDICATA,66478.0,5490070.0,72021.0,esito-08marzo18.pdf,D.V.S.-.G.,VIA BOLLA,45.5034806,9.1091344,9,0.08338096813983574,841.493670886076,911.6582278481013
08 Marzo 2018,52254.0,UOGR,CANEGRATE,G,True,,033/18,,ALLOGGIO,4.0,20180206172225.html,15,97.0,ASTA DESERTA,52254.0,71280121.0,0.0,esito-08marzo18.pdf,,VIA BOLOGNA,45.5624519,8.9243317,0,-1.0,538.7010309278351,0.0
08 Marzo 2018,75152.0,UOG3,MILANO,G,False,,034/18,,ALLOGGIO,2.0,20180206172225.html,95,77.0,ASTA DESERTA,75152.0,96120309.0,0.0,esito-08marzo18.pdf,,VIA VAL LAGARINA,45.5210689,9.1344628,-1,-1.0,976.0,0.0
08 Marzo 2018,106384.0,UOG3,MILANO,G,True,,035/18,,ALLOGGIO,4.0,20180206172225.html,69,109.0,ASTA DESERTA,106384.0,99300027.0,0.0,esito-08marzo18.pdf,,VIA VAL LAGARINA,45.5211272,9.1326825,-1,-1.0,976.0,0.0
08 Marzo 2018,90768.0,UOG3,MILANO,G,True,,036/18,,ALLOGGIO,3.0,20180206172225.html,37,93.0,ASTA DESERTA,90768.0,99310001.0,0.0,esito-08marzo18.pdf,,VIA VAL LAGARINA,45.5202638,9.1308902,-1,-1.0,976.0,0.0
17 dicembre 2020,152440.0,UOG4,MILANO,F,True,,165/20,PIENA PROP.,ALLOGGIO,4.0,20201128101647.html,'2,103.0,AGGIUDICATA,152440.0,160046.0,383000.0,esito-17dicembre2020.pdf,S.A.,VIA GIOVANNI PASCOLI,45.473588,9.2181159,2,1.5124639202309105,1480.0,3718.4466019417478
17 dicembre 2020,64588.0,UOG4,MILANO,G,False,,166/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,'4,49.0,AGGIUDICATA,64588.0,410200.0,156010.0,esito-17dicembre2020.pdf,B.M.,VIA DALMAZIO BIRAGO,45.4697434,9.231377300000002,2,1.4154641729113768,1318.1224489795918,3183.877551020408
17 dicembre 2020,78736.0,UOG4,MILANO,G,False,,167/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,'1,56.0,AGGIUDICATA,78736.0,410417.0,176000.0,esito-17dicembre2020.pdf,Z.M.,VIA ILLIRICO,45.46938189999999,9.2323007,2,1.235318024791709,1406.0,3142.8571428571427
17 dicembre 2020,62906.0,UOG3,MILANO,G,False,,168/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,'57,55.0,AGGIUDICATA,62906.0,510092.0,115120.0,esito-17dicembre2020.pdf,D.M.A.S.,VIA COMASINA,45.5274963,9.1626524,13,0.8300321114043175,1143.7454545454545,2093.090909090909
17 dicembre 2020,98363.0,UOG3,MILANO,G,False,,169/20,PIENA PROP.,ALLOGGIO,3.0,20201128101647.html,'21,86.0,AGGIUDICATA,98363.0,510195.0,141000.0,esito-17dicembre2020.pdf,A.M.S.L.W.,VIA TEANO,45.527894,9.1622795,13,0.43346583573091507,1143.7558139534883,1639.5348837209303
17 dicembre 2020,81206.0,UOG3,MILANO,G,True,,170/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,'36,71.0,AGGIUDICATA,81206.0,510351.0,131505.0,esito-17dicembre2020.pdf,G.M.K.A.,VIA TEANO,45.5288528,9.1584224,13,0.6194000443316996,1143.7464788732395,1852.1830985915492
17 dicembre 2020,58696.0,UOG4,MILANO,G,True,,171/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,'21.2,58.0,AGGIUDICATA,58696.0,550113.0,103100.0,esito-17dicembre2020.pdf,F.A.,VIALE UNGHERIA,45.4459834,9.2487488,3,0.7565081095815729,1012.0,1777.5862068965516
