base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,source_url,street_number,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,auction_date,surface_sqm,data_source,lat,lng,zone_id,price_disparity,base_price_per_sqm,final_base_price_eur
,,,,,,260/21,,,,,,,AGGIUDICATA,99330.0,750001.0,170000.0,esito-20gennaio2022.pdf,H.F.N.F.,MILANO VIA ENRICO DE NICOLA '20,20 Gennaio 2022,,pdf_only,45.430913,9.1566988,20,0.7114668277458975,,
,,,,,,260/22,,,,,,,AGGIUDICATA,164666.0,9020348.0,316170.0,esito-16giugno2022.pdf,B.A.,MILANO VIA ADOLFO OMODEO '25,16 Giugno 2022,,pdf_only,45.4909869,9.1159167,-1,0.9200685023016287,,
,,,,,,261/15,,,,,,,AGGIUDICATA,65197.0,410213.0,70300.0,esito-01ottobre15.pdf,A.A.,MILANO VIA DALMAZIO BIRAGO '4 C,1 Ottobre 2015,,pdf_only,45.4696927,9.2311829,39,0.07827047256775618,,
,,,,,,261/16,,,,,,,ASTA DESERTA,75900.0,19490005.0,0.0,esito-30giugno16.pdf,,COMO VIA VALLEGGIO '22 A,30 Giugno 2016,,pdf_only,45.8029029,9.0939383,-1,-1.0,,
78540.0,UOG3,MILANO,F,True,,261/17,,ALLOGGIO,3.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,26,AGGIUDICATA,78540.0,720720.0,121500.0,esito-10novembre17.pdf,M.M.,VIA FRANCESCO CILEA,10 Novembre 2017,84.0,wayback,45.4963815,9.1064755,51,0.5469824293353706,935.0,1446.4285714285713
,,,,,,261/18,,,,,,,AGGIUDICATA,103950.0,681559.0,175000.0,esito-31ottobre18.pdf,W.X.,MILANO VIA UGO BETTI '65,31 Ottobre 2018,,pdf_only,45.4925479,9.1087473,-1,0.6835016835016835,,
48960.0,UOG2,MILANO,G,False,,261/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'14,AGGIUDICATA,48960.0,342953.0,100119.0,esito-26settembre19.pdf,L.Y.,VIA DANIELE RICCIARELLI,26 Settembre 2019,60.0,wayback,45.4718879,9.1417925,22,1.0449142156862745,816.0,1668.65
,,,,,,261/21,,,,,,,ASTA DESERTA,46900.0,2070039.0,0.0,esito-20gennaio2022.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '42,20 Gennaio 2022,,pdf_only,45.6053381,8.914986,8,-1.0,,
,,,,,,261/22,,,,,,,AGGIUDICATA,83080.0,9070020.0,167610.0,esito-16giugno2022.pdf,F.M.,MILANO VIA CASCINA CORBA '96 A,16 Giugno 2022,,pdf_only,45.4516912,9.1286588,37,1.0174530572941742,,
,,,,,,262/15,,,,,,,AGGIUDICATA,65772.0,433605.0,81000.0,esito-01ottobre15.pdf,B.R.,MILANO VIA ANGELO INGANNI '52,1 Ottobre 2015,,pdf_only,45.4526935,9.1250987,37,0.2315270935960591,,
,,,,,,262/16,,,,,,,ASTA DESERTA,58715.0,19490006.0,0.0,esito-30giugno16.pdf,,COMO VIA VALLEGGIO '22 B,30 Giugno 2016,,pdf_only,45.8026839,9.0936582,-1,-1.0,,
80410.0,UOG3,MILANO,E,True,,262/17,,ALLOGGIO,3.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,47,AGGIUDICATA,80410.0,722018.0,130800.0,esito-10novembre17.pdf,W.W.,VIA APPENNINI,10 Novembre 2017,86.0,wayback,45.5017246,9.1054472,50,0.626663350329561,935.0,1520.9302325581396
,,,,,,262/18,,,,,,,AGGIUDICATA,70258.0,700476.0,78130.0,esito-31ottobre18.pdf,Z.B.,MILANO VIA ARTURO GRAF '52,31 Ottobre 2018,,pdf_only,45.5127029,9.1389787,45,0.11204418002220387,,
44064.0,UOG2,MILANO,G,False,,262/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'4,AGGIUDICATA,44064.0,392238.0,75500.0,esito-26settembre19.pdf,G.M.K.G.,VIA PRENESTE,26 Settembre 2019,54.0,wayback,45.4714569,9.1342948,22,0.7134168482207698,816.0,1398.148148148148
,,,,,,262/21,,,,,,,AGGIUDICATA,42000.0,2070141.0,52026.1,esito-20gennaio2022.pdf,R.C.,LEGNANO VIA BRENNERO '6,20 Gennaio 2022,,pdf_only,45.605947,8.9144646,7,0.23871666666666663,,
,,,,,,262/22,,,,,,,AGGIUDICATA,97960.0,9070059.0,213750.0,esito-16giugno2022.pdf,D.L.,MILANO VIA CASCINA CORBA '96 B,16 Giugno 2022,,pdf_only,45.4526333,9.1324249,-1,1.1820130665577786,,
,,,,,,263/15,,,,,,,AGGIUDICATA,45247.0,510055.0,56188.0,esito-01ottobre15.pdf,Y.N.,MILANO VIA COMASINA '57 A,1 Ottobre 2015,,pdf_only,45.5235042,9.1667746,-1,0.24180608659137623,,
,,,,,,263/16,,,,,,,ASTA DESERTA,109725.0,70410004.0,0.0,esito-30giugno16.pdf,,PADERNO DUGNANO VIA AURORA '12,30 Giugno 2016,,pdf_only,45.5726908,9.1680384,6,-1.0,,
108602.0,UOG1,MILANO,D,True,,263/17,,ALLOGGIO,3.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,5,AGGIUDICATA,108602.0,750241.0,112000.0,esito-10novembre17.pdf,I.E.M.E.-.M.S.K.R.,VIA AGOSTINO DE PRETIS,10 Novembre 2017,88.0,wayback,45.4315357,9.1535757,20,0.03128855822176387,1234.1136363636363,1272.7272727272727
,,,,,,263/18,,,,,,,AGGIUDICATA,59119.0,700835.0,78300.0,esito-31ottobre18.pdf,J.J.,MILANO VIA FILIPPO DE PISIS '31,31 Ottobre 2018,,pdf_only,45.5115411,9.1413017,46,0.32444730120604204,,
59614.0,UOG4,MILANO,G,False,,263/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'2,AGGIUDICATA,59614.0,410099.0,152760.0,esito-26settembre19.pdf,F.D.,VIA DALMAZIO BIRAGO,26 Settembre 2019,53.0,wayback,45.4688944,9.2313868,39,1.5624853222397423,1124.7924528301887,2882.264150943396
,,,,,,263/21,,,,,,,AGGIUDICATA,99000.0,9020349.0,241357.0,esito-20gennaio2022.pdf,O.M.L.-.B.A.,MILANO VIA ADOLFO OMODEO '25,20 Gennaio 2022,,pdf_only,45.4909869,9.1159167,-1,1.4379494949494949,,
,,,,,,263/22,,,,,,,AGGIUDICATA,105840.0,9080135.0,245899.0,esito-16giugno2022.pdf,L.X.,MILANO VIA PALMANOVA '53,16 Giugno 2022,,pdf_only,45.4952817,9.2343918,14,1.323308767951625,,
,,,,,,264/15,,,,,,,AGGIUDICATA,42072.0,510094.0,50000.0,esito-01ottobre15.pdf,V.A.,MILANO VIA COMASINA '57 B,1 Ottobre 2015,,pdf_only,45.5275536,9.1639802,-1,0.1884388667046967,,
,,,,,,264/16,,,,,,,AGGIUDICATA,173606.0,70590288.0,203119.0,esito-30giugno16.pdf,P.V.,70592288 MILANO VIA ANTONIO LISSONI '11,30 Giugno 2016,,pdf_only,45.5226847,9.2077794,11,0.1699998847966084,,
111488.0,UOG1,MILANO,D,True,,264/17,,ALLOGGIO,3.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,109,ASTA DESERTA,111488.0,750457.0,0.0,esito-10novembre17.pdf,,VIA AGOSTINO DE PRETIS,10 Novembre 2017,88.0,wayback,45.4297124,9.1570181,20,-1.0,1266.909090909091,0.0
,,,,,,264/18,,,,,,,AGGIUDICATA,67320.0,721228.0,117000.0,esito-31ottobre18.pdf,Y.R.F.T.,MILANO VIA FRANCESCO CILEA '98,31 Ottobre 2018,,pdf_only,45.4968955,9.1014022,51,0.7379679144385026,,
60739.0,UOG4,MILANO,G,False,A,264/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'4,AGGIUDICATA,60739.0,410178.0,147880.0,esito-26settembre19.pdf,W.R.H.,VIA DALMAZIO BIRAGO,26 Settembre 2019,54.0,wayback,45.4697434,9.231377300000002,39,1.434679530449958,1124.7962962962963,2738.5185185185187
,,,,,,264/21,,,,,,,AGGIUDICATA,71775.0,9030673.0,85000.0,esito-20gennaio2022.pdf,S.A.S.S.E.,PIEVE EMANUELE VIA GIUSEPPE VERDI '17,20 Gennaio 2022,,pdf_only,45.3418249,9.1974205,1,0.18425635667014978,,
,,,,,,264/22,,,,,,,ASTA DESERTA,31541.0,25100002.0,0.0,esito-16giugno2022.pdf,,CASTANO PRIMO VIA SANT'AMBROGIO '3,16 Giugno 2022,,pdf_only,45.561962,8.7734715,-1,-1.0,,
,,,,,,265/15,,,,,,,AGGIUDICATA,52038.0,510288.0,55660.0,esito-01ottobre15.pdf,R.C.M.,MILANO VIA TEANO '36,1 Ottobre 2015,,pdf_only,45.5287212,9.1581586,-1,0.06960298243591222,,
,,,,,,265/16,,,,,,,ASTA DESERTA,48658.0,71280071.0,0.0,esito-30giugno16.pdf,,71285136 CANEGRATE VIA BOLOGNA '19,30 Giugno 2016,,pdf_only,45.5622667,8.9231492,-1,-1.0,,
88128.0,UOG1,MILANO,D,True,,265/17,,ALLOGGIO,3.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,67,ASTA DESERTA,88128.0,751001.0,0.0,esito-10novembre17.pdf,,VIA AGOSTINO DE PRETIS,10 Novembre 2017,85.0,wayback,45.4290755,9.1518611,20,-1.0,1036.8,0.0
,,,,,,265/18,,,,,,,AGGIUDICATA,80410.0,721729.0,141900.0,esito-31ottobre18.pdf,C.A.,MILANO VIA APPENNINI '71,31 Ottobre 2018,,pdf_only,45.502408,9.1043449,50,0.7647058823529411,,
57365.0,UOG4,MILANO,G,False,B,265/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'4,AGGIUDICATA,57365.0,410224.0,156700.0,esito-26settembre19.pdf,R.F.,VIA DALMAZIO BIRAGO,26 Settembre 2019,51.0,wayback,45.4697434,9.231377300000002,39,1.7316307853220605,1124.8039215686274,3072.549019607843
,,,,,,265/21,,,,,,,ASTA DESERTA,33201.0,25100002.0,0.0,esito-20gennaio2022.pdf,,CASTANO PRIMO VIA SANT'AMBROGIO '3,20 Gennaio 2022,,pdf_only,45.561962,8.7734715,-1,-1.0,,
,,,,,,265/22,,,,,,,AGGIUDICATA,112455.0,70100322.0,202000.0,esito-16giugno2022.pdf,L.R.,MILANO VIA LUIGI CHIARELLI '8,16 Giugno 2022,,pdf_only,45.4922813,9.1215243,-1,0.7962740651816282,,
,,,,,,266/15,,,,,,,AGGIUDICATA,48510.0,510582.0,51110.0,esito-01ottobre15.pdf,G.F.,MILANO VIA SANTUARIO DEL SACRO CUORE '3,1 Ottobre 2015,,pdf_only,45.5241337,9.1628779,48,0.05359719645433931,,
,,,,,,266/16,,,,,,,ASTA DESERTA,87556.0,71480003.0,0.0,esito-30giugno16.pdf,,BUSSERO VIALE EUROPA '13.A,30 Giugno 2016,,pdf_only,45.5297144,9.3745456,2,-1.0,,
64282.0,UOG1,MILANO,D,True,,266/17,,ALLOGGIO,3.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,79,ASTA NULLA,64282.0,751112.0,0.0,esito-10novembre17.pdf,,VIA AGOSTINO DE PRETIS,10 Novembre 2017,62.0,wayback,45.4289369,9.1546552,20,-1.0,1036.8064516129032,0.0
,,,,,,266/18,,,,,,,AGGIUDICATA,57888.0,740013.0,61800.0,esito-31ottobre18.pdf,H.M.S.G.,CORSICO VIA EUGENIO CURIEL '11,31 Ottobre 2018,,pdf_only,45.439921,9.0936577,29,0.0675787728026534,,
59392.0,UOG4,MILANO,G,False,,266/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'4,AGGIUDICATA,59392.0,500241.0,92000.0,esito-26settembre19.pdf,H.H.G.R.,VIA ORBETELLO,26 Settembre 2019,64.0,wayback,45.5020859,9.2462711,14,0.5490301724137931,928.0,1437.5
,,,,,,266/21,,,,,,,AGGIUDICATA,126041.0,70030015.0,171111.0,esito-20gennaio2022.pdf,W.Z.,MILANO VIA LONGARONE '10 B,20 Gennaio 2022,,pdf_only,45.5198374,9.1402486,31,0.35758205663236564,,
,,,,,,266/22,,,,,,,ASTA DESERTA,118560.0,70370021.0,0.0,esito-16giugno2022.pdf,,RHO VIA ANTONIO GRAMSCI '51,16 Giugno 2022,,pdf_only,45.537895,9.0268967,3,-1.0,,
,,,,,,267/15,,,,,,,AGGIUDICATA,63612.0,551377.0,75005.0,esito-01ottobre15.pdf,G.N.,MILANO VIALE UNGHERIA '2,1 Ottobre 2015,,pdf_only,45.4454916,9.242027,24,0.17910142740363452,,
,,,,,,267/16,,,,,,,ASTA DESERTA,55040.0,93480017.0,0.0,esito-30giugno16.pdf,,ABBIATEGRASSO VIA MONTE GRAPPA '3,30 Giugno 2016,,pdf_only,45.405948,8.9124997,-1,-1.0,,
108378.0,UOOG1,MILANO,D,True,,267/17,,ALLOGGIO,3.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,31,AGGIUDICATA,108378.0,751301.0,115000.0,esito-10novembre17.pdf,G.A.A.S.-.G.M.A.S.,VIA AGOSTINO DE PRETIS,10 Novembre 2017,85.0,wayback,45.4303107,9.1518622,20,0.06110096144974072,1275.035294117647,1352.9411764705883
,,,,,,267/18,,,,,,,AGGIUDICATA,70848.0,740069.0,90000.0,esito-31ottobre18.pdf,M.M.R.,CORSICO VIA EUGENIO CURIEL '5,31 Ottobre 2018,,pdf_only,45.439921,9.0936577,29,0.2703252032520325,,
75072.0,UOG3,MILANO,G,False,,267/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'4,AGGIUDICATA,75072.0,510780.0,125674.0,esito-26settembre19.pdf,L.M.,VIA ESCULAPIO,26 Settembre 2019,69.0,wayback,45.5247587,9.1613276,48,0.6740462489343564,1088.0,1821.3623188405797
,,,,,,267/21,,,,,,,AGGIUDICATA,77805.0,70190010.0,88100.0,esito-20gennaio2022.pdf,S.S.R.S.,ABBIATEGRASSO VIA GINIBISSA '53,20 Gennaio 2022,,pdf_only,45.4041614,8.9138949,-1,0.1323179744232376,,
,,,,,,267/22,,,,,,,AGGIUDICATA,118000.0,70410097.0,127620.0,esito-16giugno2022.pdf,A.A.M.,PADERNO DUGNANO VIA AURORA '12,16 Giugno 2022,,pdf_only,45.5726908,9.1680384,6,0.08152542372881356,,
,,,,,,268/15,,,,,,,AGGIUDICATA,53010.0,551927.0,66530.0,esito-01ottobre15.pdf,D.F.F.,MILANO VIA LUIGI SORDELLO '10,1 Ottobre 2015,,pdf_only,45.4429755,9.2451296,-1,0.2550462176947746,,
,,,,,,268/16,,,,,,,ASTA DESERTA,38760.0,99460008.0,0.0,esito-30giugno16.pdf,,BUSTO GAROLFO VIA PADRE ANTONIO ROSMINI '5,30 Giugno 2016,,pdf_only,45.550246,8.8738153,-1,-1.0,,
47923.0,UOGS,SESTO SAN GIOVANNI,G,False,A,268/17,,ALLOGGIO,2.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,446,AGGIUDICATA,47923.0,2040051.0,48500.0,esito-10novembre17.pdf,S.A.,VIALE TOMMASO EDISON,10 Novembre 2017,64.0,wayback,45.5238883,9.2290991,13,0.012040147736994763,748.796875,757.8125
,,,,,,268/18,,,,,,,AGGIUDICATA,92736.0,750650.0,112200.0,esito-31ottobre18.pdf,G.H.,MILANO VIA AGOSTINO DE PRETIS '57,31 Ottobre 2018,,pdf_only,45.4287953,9.1508077,20,0.20988612836438925,,
96679.0,UOG4,MILANO,G,True,,268/19,PIENA PROP.,ALLOGGIO,4.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'4,AGGIUDICATA,96679.0,551521.0,183000.0,esito-26settembre19.pdf,Z.O.D.,VIALE UNGHERIA,26 Settembre 2019,110.0,wayback,45.4454631,9.2429447,24,0.8928619452000952,878.9,1663.6363636363637
,,,,,,268/21,,,,,,,AGGIUDICATA,141120.0,70630040.0,153000.0,esito-20gennaio2022.pdf,S.C.,ARESE VIALE SEMPIONE '2,20 Gennaio 2022,,pdf_only,45.5523365,9.0764339,-1,0.08418367346938775,,
,,,,,,268/22,,,,,,,AGGIUDICATA,100800.0,70620008.0,155400.0,esito-16giugno2022.pdf,C.M.M.S.,PERO VIA GIOVANNI XXIII '2,16 Giugno 2022,,pdf_only,45.5115794,9.0768348,-1,0.5416666666666666,,
,,,,,,269/15,,,,,,,ASTA DESERTA,59486.0,620766.0,0.0,esito-01ottobre15.pdf,,MILANO VIA CONCILIO VATICANO II '10 A,1 Ottobre 2015,,pdf_only,45.5127581,9.1475663,38,-1.0,,
,,,,,,269/16,,,,,,,AGGIUDICATA,88704.0,160086.0,156730.0,esito-06ottobre16.pdf,F.S.,MILANO VIA GIOVANNI PASCOLI '2,6 Ottobre 2016,,pdf_only,45.4467219,9.2720662,17,0.7668876262626263,,
58406.0,UOGS,SESTO SAN GIOVANNI,G,False,B,269/17,,ALLOGGIO,3.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,446,AGGIUDICATA,58406.0,2040062.0,65560.0,esito-10novembre17.pdf,S.S.B.F.,VIALE TOMMASO EDISON,10 Novembre 2017,78.0,wayback,45.5238883,9.2290991,13,0.12248741567647159,748.7948717948718,840.5128205128206
,,,,,,269/18,,,,,,,AGGIUDICATA,53295.0,1360042.0,92880.0,esito-31ottobre18.pdf,P.V.G.,MILANO VIA ALEX VISCONTI '17,31 Ottobre 2018,,pdf_only,45.5029884,9.1027236,-1,0.742752603433718,,
65178.0,UOG3,MILANO,G,True,,269/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'34,AGGIUDICATA,65178.0,571782.0,152600.0,esito-26settembre19.pdf,Z.C.,VIA GIACOMO QUARENGHI,26 Settembre 2019,71.0,wayback,45.49813710000001,9.1143544,-1,1.3412808002700298,918.0,2149.2957746478874
,,,,,,269/21,,,,,,,AGGIUDICATA,117914.0,70670304.0,185000.0,esito-20gennaio2022.pdf,G.H.,MILANO VIA CARLO MARX '4,20 Gennaio 2022,,pdf_only,45.4750965,9.1105789,27,0.5689400749698933,,
,,,,,,269/22,,,,,,,AGGIUDICATA,145464.0,71021402.0,222600.0,esito-16giugno2022.pdf,W.L.-.W.M.,MILANO VIA PATERNO' '3,16 Giugno 2022,,pdf_only,45.4389196,9.1393421,25,0.5302755320904141,,
,,,,,,270/15,,,,,,,AGGIUDICATA,57008.0,620770.0,60111.0,esito-01ottobre15.pdf,A.A.,MILANO VIA CONCILIO VATICANO II '10 B,1 Ottobre 2015,,pdf_only,45.5127581,9.1475663,38,0.054430957058658434,,
,,,,,,270/16,,,,,,,AGGIUDICATA,103488.0,160120.0,180520.0,esito-06ottobre16.pdf,P.R.,MILANO VIA GIOVANNI PASCOLI '4,6 Ottobre 2016,,pdf_only,45.4467192,9.2718486,17,0.7443568336425479,,
47174.0,UOGS,SESTO SAN GIOVANNI,G,False,C,270/17,,ALLOGGIO,2.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,446,AGGIUDICATA,47174.0,2040072.0,47185.0,esito-10novembre17.pdf,S.S.,VIALE TOMMASO EDISON,10 Novembre 2017,63.0,wayback,45.5238883,9.2290991,13,0.00023317929367872134,748.7936507936508,748.968253968254
,,,,,,270/18,,,,,,,ASTA DESERTA,57834.0,2020209.0,0.0,esito-31ottobre18.pdf,,SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '194,31 Ottobre 2018,,pdf_only,45.5346767,9.2278489,18,-1.0,,
67592.0,UOG3,MILANO,F,True,,270/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'2,AGGIUDICATA,67592.0,620406.0,85150.0,esito-26settembre19.pdf,N.F.G.A.,VIA CONCILIO VATICANO II,26 Settembre 2019,71.0,wayback,45.5133145,9.1471619,38,0.2597644691679489,952.0,1199.2957746478874
,,,,,,270/21,,,,,,,AGGIUDICATA,120916.0,70670694.0,176300.0,esito-20gennaio2022.pdf,A.A.E.S.K.,70672694 MILANO VIA FELICITE' ROBERT LAMENNAIS '9,20 Gennaio 2022,,pdf_only,45.5206776,9.1170914,-1,0.45803698435277385,,
,,,,,,270/22,,,,,,,AGGIUDICATA,131750.0,71030405.0,258000.0,esito-16giugno2022.pdf,M.N.,MILANO VIA LUCCA '56,16 Giugno 2022,,pdf_only,45.4545155,9.1051228,30,0.9582542694497154,,
,,,,,,271/15,,,,,,,ASTA DESERTA,85140.0,650158.0,0.0,esito-01ottobre15.pdf,,MILANO VIA DEGLI ONTANI '44,1 Ottobre 2015,,pdf_only,45.4543484,9.0790826,35,-1.0,,
,,,,,,271/16,,,,,,,AGGIUDICATA,61402.0,250039.0,91110.0,esito-06ottobre16.pdf,C.F.,MILANO VIALE TIBALDI '66,6 Ottobre 2016,,pdf_only,45.4449749,9.1857371,9,0.48382788834239926,,
47174.0,UOGS,SESTO SAN GIOVANNI,G,False,D,271/17,,ALLOGGIO,2.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,446,AGGIUDICATA,47174.0,2040079.0,47880.0,esito-10novembre17.pdf,P.A.,VIALE TOMMASO EDISON,10 Novembre 2017,63.0,wayback,45.5238883,9.2290991,13,0.014965871030652477,748.7936507936508,760.0
,,,,,,271/18,,,,,,,ASTA DESERTA,46592.0,2040371.0,0.0,esito-31ottobre18.pdf,,SESTO SAN GIOVANNI VIALE TOMMASO EDISON '458,31 Ottobre 2018,,pdf_only,45.528706,9.2391918,-1,-1.0,,
65195.0,UOG2,MILANO,G,True,,271/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'9,AGGIUDICATA,65195.0,650847.0,87000.0,esito-26settembre19.pdf,M.S.,VIA DEI SALICI,26 Settembre 2019,65.0,wayback,45.451835,9.0804127,34,0.3344581639696296,1003.0,1338.4615384615386
,,,,,,271/21,,,,,,,AGGIUDICATA,155382.0,70670845.0,180000.0,esito-20gennaio2022.pdf,H.H.,MILANO VIA CARLO MARX '30,20 Gennaio 2022,,pdf_only,45.4729655,9.1111565,27,0.15843534000077228,,
,,,,,,271/22,,,,,,,AGGIUDICATA,34048.0,93450010.0,37270.0,esito-16giugno2022.pdf,M.M.D.,BUSTO GAROLFO VIA MONTE SANTO '2,16 Giugno 2022,,pdf_only,45.5534786,8.8870564,-1,0.09463110902255639,,
,,,,,,272/15,,,,,,,AGGIUDICATA,72819.0,650503.0,80501.0,esito-01ottobre15.pdf,A.G.,MILANO VIA DEI SALICI '59,1 Ottobre 2015,,pdf_only,45.4522388,9.0801798,34,0.10549444513107843,,
,,,,,,272/16,,,,,,,AGGIUDICATA,61402.0,250163.0,88666.0,esito-06ottobre16.pdf,G.S.A.E.,MILANO VIALE TIBALDI '70,6 Ottobre 2016,,pdf_only,45.4451667,9.1863687,9,0.4440246246050617,,
47174.0,UOGS,SESTO SAN GIOVANNI,G,False,E,272/17,,ALLOGGIO,2.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,446,AGGIUDICATA,47174.0,2040098.0,54679.0,esito-10novembre17.pdf,E.M.M.M.,VIALE TOMMASO EDISON,10 Novembre 2017,63.0,wayback,45.5238883,9.2290991,13,0.1590918726417094,748.7936507936508,867.9206349206349
,,,,,,272/18,,,,,,,ASTA DESERTA,57231.0,2280093.0,0.0,esito-31ottobre18.pdf,,CASSANO D'ADDA VIA LEONARDO DA VINCI '23,31 Ottobre 2018,,pdf_only,45.52408630000001,9.5114583,0,-1.0,,
49538.0,UOG1,MILANO,G,True,,272/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'83,AGGIUDICATA,49538.0,663891.0,85610.0,esito-26settembre19.pdf,R.V.M.,VIA COSTANTINO BARONI,26 Settembre 2019,62.0,wayback,45.4059922,9.1708698,5,0.7281682748597037,799.0,1380.8064516129032
,,,,,,272/21,,,,,,,ASTA DESERTA,35840.0,93450010.0,0.0,esito-20gennaio2022.pdf,,BUSTO GAROLFO VIA MONTE SANTO '2,20 Gennaio 2022,,pdf_only,45.5534786,8.8870564,-1,-1.0,,
,,,,,,272/22,,,,,,,ASAT NULLA,44322.0,94640101.0,0.0,esito-16giugno2022.pdf,,CERRO MAGGIORE VIA FELICE GAIO '14,16 Giugno 2022,,pdf_only,45.5773697,8.9771368,-1,-1.0,,
,,,,,,273/15,,,,,,,AGGIUDICATA,71971.0,663815.0,77770.0,esito-01ottobre15.pdf,S.Y.,MILANO VIA COSTANTINO BARONI '75,1 Ottobre 2015,,pdf_only,45.4056804,9.1703255,5,0.08057412013171972,,
,,,,,,273/16,,,,,,,AGGIUDICATA,130291.0,251120.0,239700.0,esito-06ottobre16.pdf,B.G.M.,MILANO VIALE TIBALDI '74 A,6 Ottobre 2016,,pdf_only,45.445131,9.1859625,9,0.8397279934914921,,
77126.0,UOGS,SESTO SAN GIOVANNI,F,False,,273/17,,ALLOGGIO,4.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,40,AGGIUDICATA,77126.0,3170023.0,78186.0,esito-10novembre17.pdf,C.G.M.C.,VIA CATANIA,10 Novembre 2017,103.0,wayback,45.53273129999999,9.2565368,10,0.013743744003319245,748.7961165048544,759.0873786407767
,,,,,,273/18,,,,,,,AGGIUDICATA,64260.0,2380063.0,68400.0,esito-31ottobre18.pdf,S.Y.,SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '317,31 Ottobre 2018,,pdf_only,45.5357191,9.2216875,19,0.06442577030812324,,
45696.0,UOG1,MILANO,G,True,,273/19,PIENA PROP.,ALLOGGIO,2.0,20190915143300.html,https://www.alermipianovendite.it/asta-alloggi-26-settembre-2019/,'63,AGGIUDICATA,45696.0,664617.0,65250.0,esito-26settembre19.pdf,H.A.,VIA COSTANTINO BARONI,26 Settembre 2019,64.0,wayback,45.4063471,9.1705582,5,0.42791491596638653,714.0,1019.53125
,,,,,,273/22,,,,,,,AGGIUDICATA,106875.0,96120350.0,140400.0,esito-16giugno2022.pdf,K.N.A.H.,MILANO VIA VAL LAGARINA '89,16 Giugno 2022,,pdf_only,45.5215525,9.1340218,31,0.3136842105263158,,
,,,,,,274/15,,,,,,,ASTA DESERTA,74970.0,690134.0,0.0,esito-01ottobre15.pdf,,MILANO VIA ALESSANDRO LITTA MODIGNANI '113,1 Ottobre 2015,,pdf_only,45.5223492,9.1574653,32,-1.0,,
,,,,,,274/16,,,,,,,AGGIUDICATA,106330.0,251167.0,201099.9,esito-06ottobre16.pdf,B.M.,MILANO VIALE TIBALDI '74 B,6 Ottobre 2016,,pdf_only,45.445131,9.1859625,9,0.8912809178971127,,
232560.0,UOG1,MILANO,G,True,,274/17,,ALLOGGIO,4.0,20171108033452.html,http://www.alermipianovendite.it/asta-alloggi-10-novembre-2017/,15,AGGIUDICATA,232560.0,9050018.0,331600.0,esito-10novembre17.pdf,M.A.,VIA CALATAFIMI,10 Novembre 2017,100.0,wayback,45.4542972,9.1841843,9,0.4258685930512556,2325.6,3316.0
